Toch2Date,Toch2Time,Toch2RequestedTemperature[C],Toch2MeasuredTemperature[C],,Toch3Date,Toch3Time,Toch3RequestedTemperature[C],Toch3MeasuredTemperature[C],,

2017125,22:48:4,50,19.9375,,2017125,22:48:19,50,-1,,
2017125,22:48:34,50,-1,,2017125,22:48:39,50,-127,,
2017125,22:48:44,50,20,,2017125,22:48:59,50,-1,,
2017125,22:49:4,50,20,,2017125,22:49:9,50,-127,,
2017125,22:49:24,50,-1,,2017125,22:49:29,50,-127,,
2017125,22:49:34,50,20,,
