Toch2Date,Toch2Time,Toch2RequestedTemperature[C],Toch2MeasuredTemperature[C],,Toch3Date,Toch3Time,Toch3RequestedTemperature[C],Toch3MeasuredTemperature[C],,Toch4Date,Toch4Time,Toch4RequestedTemperature[C],Toch4MeasuredTemperature[C],,
2017215,15:4:5,40,23.3125,,2017215,15:4:10,50,29.75,,2017215,15:4:20,60,-1,,
2017215,15:4:25,40,23.3125,,2017215,15:4:30,50,30.5,,2017215,15:4:40,60,-1,,
2017215,15:4:45,40,23.3125,,2017215,15:4:50,50,30.5,,2017215,15:5:0,60,-1,,
2017215,15:5:5,40,23.3125,,2017215,15:5:10,50,30.5,,2017215,15:5:21,60,-1,,
2017215,15:5:26,40,23.3125,,2017215,15:5:31,50,30.5,,2017215,15:5:41,60,-1,,
2017215,15:5:46,40,23.3125,,2017215,15:5:51,50,30.5,,2017215,15:6:1,60,-1,,
2017215,15:6:9,40,23.3125,,2017215,15:6:17,50,30.5,,2017215,15:6:27,60,-1,,
2017215,15:6:32,40,23.3125,,2017215,15:6:37,50,30.75,,2017215,15:6:48,60,-1,,
2017215,15:6:56,40,23.3125,,2017215,15:7:1,50,30.5,,2017215,15:7:11,60,-1,,
2017215,15:7:16,40,23.3125,,2017215,15:7:21,50,30.5,,2017215,15:7:31,60,-1,,
2017215,15:7:36,40,23.3125,,2017215,15:7:41,50,30.5,,2017215,15:7:51,60,-1,,
2017215,15:7:56,40,23.3125,,2017215,15:8:1,50,30.5,,2017215,15:8:11,60,-1,,
2017215,15:8:16,40,23.3125,,2017215,15:8:21,50,30.5,,2017215,15:8:31,60,-1,,
2017215,15:8:36,40,23.3125,,2017215,15:8:41,50,30.5,,2017215,15:8:52,60,-1,,
2017215,15:8:57,40,23.3125,,2017215,15:9:2,50,30.5,,2017215,15:9:12,60,-1,,
2017215,15:9:17,40,23.3125,,2017215,15:9:22,50,30.75,,2017215,15:9:32,60,-1,,
2017215,15:9:37,40,23.3125,,2017215,15:9:42,50,30.75,,2017215,15:9:52,60,-1,,
2017215,15:9:57,40,23.3125,,2017215,15:10:2,50,30.5,,2017215,15:10:12,60,-1,,
2017215,15:10:17,40,23.3125,,2017215,15:10:22,50,30.75,,2017215,15:10:32,60,-1,,
2017215,15:10:37,40,23.3125,,2017215,15:10:42,50,30.75,,2017215,15:10:53,60,-1,,
2017215,15:10:58,40,23.3125,,2017215,15:11:3,50,30.75,,2017215,15:11:13,60,-1,,
2017215,15:11:18,40,23.3125,,2017215,15:11:23,50,30.5,,2017215,15:11:33,60,-1,,
2017215,15:11:38,40,23.3125,,2017215,15:11:43,50,30.5,,2017215,15:11:53,60,-1,,
2017215,15:11:58,40,23.3125,,2017215,15:12:3,50,30.5,,2017215,15:12:13,60,-1,,
2017215,15:12:18,40,23.3125,,2017215,15:12:23,50,30.5,,2017215,15:12:33,60,-1,,
2017215,15:12:38,40,23.3125,,2017215,15:12:43,50,30.5,,2017215,15:12:54,60,-1,,
2017215,15:12:59,40,23.3125,,2017215,15:13:4,50,30.5,,2017215,15:13:14,60,-1,,
2017215,15:13:19,40,23.3125,,2017215,15:13:24,50,30.5,,2017215,15:13:34,60,-1,,
2017215,15:13:39,40,23.3125,,2017215,15:13:44,50,30.5,,2017215,15:13:54,60,-1,,
2017215,15:13:59,40,23.3125,,2017215,15:14:4,50,30.5,,2017215,15:14:14,60,-1,,
2017215,15:14:20,40,23.3125,,2017215,15:14:28,50,30.5,,2017215,15:14:38,60,-1,,
2017215,15:14:43,40,23.3125,,2017215,15:14:48,50,30.5,,2017215,15:14:58,60,-1,,
2017215,15:15:3,40,23.3125,,2017215,15:15:8,50,30.5,,2017215,15:15:18,60,-1,,
2017215,15:15:23,40,23.3125,,2017215,15:15:29,50,30.5,,2017215,15:15:39,60,-1,,
2017215,15:15:44,40,23.3125,,2017215,15:15:49,50,30.5,,2017215,15:15:59,60,-1,,
2017215,15:16:4,40,23.3125,,2017215,15:16:9,50,30.5,,2017215,15:16:19,60,-1,,
2017215,15:16:24,40,23.3125,,2017215,15:16:29,50,30.75,,2017215,15:16:39,60,-1,,
2017215,15:16:44,40,23.3125,,2017215,15:16:49,50,30.5,,2017215,15:16:59,60,-1,,
2017215,15:17:4,40,23.3125,,2017215,15:17:9,50,30.5,,2017215,15:17:19,60,-1,,
2017215,15:17:25,40,23.3125,,2017215,15:17:30,50,30.5,,2017215,15:17:40,60,-1,,
2017215,15:17:45,40,23.3125,,2017215,15:17:50,50,30.5,,2017215,15:18:1,60,-1,,
2017215,15:18:6,40,23.3125,,2017215,15:18:11,50,30.5,,2017215,15:18:21,60,-1,,
2017215,15:18:26,40,23.3125,,2017215,15:18:31,50,30.5,,2017215,15:18:41,60,-1,,
2017215,15:18:46,40,23.3125,,2017215,15:18:51,50,30.5,,2017215,15:19:1,60,-1,,
2017215,15:19:6,40,23.3125,,2017215,15:19:11,50,30.5,,2017215,15:19:21,60,-1,,
2017215,15:19:26,40,23.3125,,2017215,15:19:31,50,30.5,,2017215,15:19:41,60,-1,,
2017215,15:19:46,40,23.3125,,2017215,15:19:51,50,30.5,,2017215,15:20:2,60,-1,,
2017215,15:20:7,40,23.3125,,2017215,15:20:12,50,30.5,,2017215,15:20:22,60,-1,,
2017215,15:20:27,40,23.3125,,2017215,15:20:32,50,30.5,,2017215,15:20:42,60,-1,,
2017215,15:20:47,40,23.3125,,2017215,15:20:52,50,30.5,,2017215,15:21:2,60,-1,,
2017215,15:21:7,40,23.3125,,2017215,15:21:12,50,30.5,,2017215,15:21:22,60,-1,,
2017215,15:21:27,40,23.3125,,2017215,15:21:32,50,30.5,,2017215,15:21:42,60,-1,,
2017215,15:21:47,40,23.3125,,2017215,15:21:52,50,30.5,,2017215,15:22:2,60,-1,,
2017215,15:22:7,40,23.3125,,2017215,15:22:12,50,30.5,,2017215,15:22:23,60,-1,,
2017215,15:22:28,40,23.3125,,2017215,15:22:33,50,30.5,,2017215,15:22:43,60,-1,,
2017215,15:22:48,40,23.3125,,2017215,15:22:53,50,30.5,,2017215,15:23:3,60,-1,,
2017215,15:23:8,40,23.3125,,2017215,15:23:13,50,30.25,,2017215,15:23:23,60,-1,,
2017215,15:23:28,40,23.3125,,2017215,15:23:33,50,30.25,,2017215,15:23:43,60,-1,,
2017215,15:23:48,40,23.3125,,2017215,15:23:53,50,30.5,,2017215,15:24:3,60,-1,,
2017215,15:24:8,40,23.3125,,2017215,15:24:13,50,30.5,,2017215,15:24:24,60,-1,,
2017215,15:24:29,40,23.3125,,2017215,15:24:34,50,30.5,,2017215,15:24:44,60,-1,,
2017215,15:24:49,40,23.3125,,2017215,15:24:54,50,29.75,,2017215,15:25:4,60,-1,,
2017215,15:25:9,40,23.3125,,2017215,15:25:14,50,29.5,,2017215,15:25:24,60,-1,,
2017215,15:25:29,40,23.3125,,2017215,15:25:34,50,29.5,,2017215,15:25:44,60,-1,,
2017215,15:25:49,40,23.3125,,2017215,15:25:54,50,29.5,,2017215,15:26:5,60,-1,,
2017215,15:26:10,40,23.3125,,2017215,15:26:15,50,29.75,,2017215,15:26:25,60,-1,,
2017215,15:26:30,40,23.3125,,2017215,15:26:35,50,29.75,,2017215,15:26:45,60,-1,,
2017215,15:26:50,40,23.3125,,2017215,15:26:55,50,29.75,,2017215,15:27:5,60,-1,,
2017215,15:27:10,40,23.3125,,2017215,15:27:15,50,29.5,,2017215,15:27:25,60,-1,,
2017215,15:27:30,40,23.3125,,2017215,15:27:35,50,29.5,,2017215,15:27:45,60,-1,,
2017215,15:27:50,40,23.3125,,2017215,15:27:55,50,29.25,,2017215,15:28:5,60,-1,,
2017215,15:28:11,40,23.3125,,2017215,15:28:16,50,29.25,,2017215,15:28:26,60,-1,,
2017215,15:28:31,40,23.3125,,2017215,15:28:36,50,29,,2017215,15:28:47,60,-1,,
2017215,15:28:52,40,23.3125,,2017215,15:28:57,50,29,,2017215,15:29:7,60,-1,,
2017215,15:29:12,40,23.3125,,2017215,15:29:17,50,29,,2017215,15:29:27,60,-1,,
2017215,15:29:32,40,23.3125,,2017215,15:29:37,50,28.75,,2017215,15:29:47,60,-1,,
2017215,15:29:52,40,23.3125,,2017215,15:29:57,50,28.25,,2017215,15:30:7,60,-1,,
2017215,15:30:12,40,23.3125,,2017215,15:30:17,50,28,,2017215,15:30:27,60,-1,,
2017215,15:30:32,40,23.3125,,2017215,15:30:37,50,27.5,,2017215,15:30:47,60,-1,,
2017215,15:30:53,40,23.3125,,2017215,15:30:58,50,27.25,,2017215,15:31:8,60,-1,,
2017215,15:31:13,40,23.3125,,2017215,15:31:18,50,30.25,,2017215,15:31:28,60,-1,,
2017215,15:31:33,40,23.3125,,2017215,15:31:38,50,30.25,,2017215,15:31:48,60,-1,,
2017215,15:31:53,40,23.3125,,2017215,15:31:58,50,30.25,,2017215,15:32:8,60,-1,,
2017215,15:32:13,40,23.3125,,2017215,15:32:18,50,30,,2017215,15:32:28,60,-1,,
2017215,15:32:33,40,23.3125,,2017215,15:32:38,50,29.75,,2017215,15:32:48,60,-1,,
2017215,15:32:53,40,23.25,,2017215,15:32:59,50,29.75,,2017215,15:33:9,60,-1,,
2017215,15:33:14,40,23.3125,,2017215,15:33:19,50,29.75,,2017215,15:33:29,60,-1,,
2017215,15:33:34,40,23.3125,,2017215,15:33:39,50,29.75,,2017215,15:33:49,60,-1,,
2017215,15:33:54,40,23.3125,,2017215,15:33:59,50,29.75,,2017215,15:34:9,60,-1,,
2017215,15:34:14,40,23.3125,,2017215,15:34:19,50,29.75,,2017215,15:34:29,60,-1,,
2017215,15:34:34,40,23.25,,2017215,15:34:39,50,29.75,,2017215,15:34:49,60,-1,,
2017215,15:34:54,40,23.25,,2017215,15:34:59,50,29.75,,2017215,15:35:10,60,-1,,
2017215,15:35:15,40,23.25,,2017215,15:35:20,50,29.75,,2017215,15:35:30,60,-1,,
2017215,15:35:35,40,23.25,,2017215,15:35:40,50,29.75,,2017215,15:35:50,60,-1,,
2017215,15:35:55,40,23.25,,2017215,15:36:0,50,29.5,,2017215,15:36:10,60,-1,,
2017215,15:36:15,40,23.25,,2017215,15:36:20,50,29.5,,2017215,15:36:30,60,-1,,
2017215,15:36:35,40,23.25,,2017215,15:36:40,50,29.5,,2017215,15:36:50,60,-1,,
2017215,15:36:55,40,23.25,,2017215,15:37:0,50,29.5,,2017215,15:37:11,60,-1,,
2017215,15:37:16,40,23.3125,,2017215,15:37:21,50,29.25,,2017215,15:37:31,60,-1,,
2017215,15:37:36,40,23.3125,,2017215,15:37:41,50,29.25,,2017215,15:37:51,60,-1,,
2017215,15:37:56,40,23.25,,2017215,15:38:1,50,29.25,,2017215,15:38:11,60,-1,,
2017215,15:38:16,40,23.25,,2017215,15:38:21,50,29.25,,2017215,15:38:31,60,-1,,
2017215,15:38:36,40,23.25,,2017215,15:38:41,50,29.25,,2017215,15:38:51,60,-1,,
2017215,15:38:57,40,23.25,,2017215,15:39:2,50,29.25,,2017215,15:39:12,60,-1,,
2017215,15:39:17,40,23.25,,2017215,15:39:22,50,29.25,,2017215,15:39:33,60,-1,,
2017215,15:39:38,40,23.25,,2017215,15:39:43,50,29.25,,2017215,15:39:53,60,-1,,
2017215,15:39:58,40,23.25,,2017215,15:40:3,50,29.25,,2017215,15:40:13,60,-1,,
2017215,15:40:18,40,23.25,,2017215,15:40:23,50,29,,2017215,15:40:33,60,-1,,
2017215,15:40:38,40,23.25,,2017215,15:40:43,50,28.75,,2017215,15:40:53,60,-1,,
2017215,15:40:58,40,23.25,,2017215,15:41:3,50,28.75,,2017215,15:41:13,60,-1,,
2017215,15:41:18,40,23.3125,,2017215,15:41:23,50,28.5,,2017215,15:41:33,60,-1,,
2017215,15:41:38,40,23.25,,2017215,15:41:44,50,29.75,,2017215,15:41:54,60,-1,,
2017215,15:41:59,40,23.25,,2017215,15:42:4,50,30.25,,2017215,15:42:14,60,-1,,
2017215,15:42:19,40,23.25,,2017215,15:42:24,50,30.5,,2017215,15:42:34,60,-1,,
2017215,15:42:39,40,23.25,,2017215,15:42:44,50,30.5,,2017215,15:42:54,60,-1,,
2017215,15:42:59,40,23.25,,2017215,15:43:4,50,30.5,,2017215,15:43:14,60,-1,,
2017215,15:43:19,40,23.25,,2017215,15:43:24,50,30.5,,2017215,15:43:34,60,-1,,
2017215,15:43:39,40,23.25,,2017215,15:43:44,50,30.5,,2017215,15:43:55,60,-1,,
2017215,15:44:0,40,23.25,,2017215,15:44:5,50,30.5,,2017215,15:44:15,60,-1,,
2017215,15:44:20,40,23.25,,2017215,15:44:25,50,30.5,,2017215,15:44:35,60,-1,,
2017215,15:44:40,40,23.3125,,2017215,15:44:45,50,30.5,,2017215,15:44:55,60,-1,,
2017215,15:45:0,40,23.3125,,2017215,15:45:5,50,30.5,,2017215,15:45:15,60,-1,,
2017215,15:45:20,40,23.3125,,2017215,15:45:25,50,30.5,,2017215,15:45:35,60,-1,,
2017215,15:45:40,40,23.3125,,2017215,15:45:45,50,30.5,,2017215,15:45:56,60,-1,,
2017215,15:46:1,40,23.3125,,2017215,15:46:6,50,30.5,,2017215,15:46:16,60,-1,,
2017215,15:46:21,40,23.3125,,2017215,15:46:26,50,30.5,,2017215,15:46:36,60,-1,,
2017215,15:46:41,40,23.25,,2017215,15:46:46,50,30.75,,2017215,15:46:56,60,-1,,
2017215,15:47:1,40,23.25,,2017215,15:47:6,50,30.5,,2017215,15:47:16,60,-1,,
2017215,15:47:21,40,23.25,,2017215,15:47:26,50,30.5,,2017215,15:47:36,60,-1,,
2017215,15:47:41,40,23.25,,2017215,15:47:46,50,30.5,,2017215,15:47:57,60,-1,,
2017215,15:48:2,40,23.25,,2017215,15:48:7,50,30.5,,2017215,15:48:17,60,-1,,
2017215,15:48:22,40,23.25,,2017215,15:48:27,50,30.5,,2017215,15:48:37,60,-1,,
2017215,15:48:42,40,23.25,,2017215,15:48:47,50,30.5,,2017215,15:48:57,60,-1,,
2017215,15:49:2,40,23.25,,2017215,15:49:7,50,30.5,,2017215,15:49:17,60,-1,,
2017215,15:49:22,40,23.25,,2017215,15:49:27,50,30.5,,2017215,15:49:37,60,-1,,
2017215,15:49:42,40,23.25,,2017215,15:49:47,50,30.5,,2017215,15:49:58,60,-1,,
2017215,15:50:3,40,23.25,,2017215,15:50:8,50,30.5,,2017215,15:50:18,60,-1,,
2017215,15:50:23,40,23.25,,2017215,15:50:28,50,30.5,,2017215,15:50:39,60,-1,,
2017215,15:50:44,40,23.25,,2017215,15:50:49,50,30.5,,2017215,15:50:59,60,-1,,
2017215,15:51:4,40,23.25,,2017215,15:51:9,50,30.5,,2017215,15:51:19,60,-1,,
2017215,15:51:24,40,23.25,,2017215,15:51:29,50,30.5,,2017215,15:51:39,60,-1,,
2017215,15:51:44,40,23.25,,2017215,15:51:49,50,30.5,,2017215,15:51:59,60,-1,,
2017215,15:52:4,40,23.25,,2017215,15:52:9,50,30.5,,2017215,15:52:19,60,-1,,
2017215,15:52:24,40,23.25,,2017215,15:52:29,50,30.5,,2017215,15:52:39,60,-1,,
2017215,15:52:45,40,23.25,,2017215,15:52:50,50,30.5,,2017215,15:53:0,60,-1,,
2017215,15:53:5,40,23.25,,2017215,15:53:10,50,30.75,,2017215,15:53:20,60,-1,,
2017215,15:53:25,40,23.25,,2017215,15:53:30,50,30.5,,2017215,15:53:40,60,-1,,
2017215,15:53:45,40,23.25,,2017215,15:53:50,50,30.5,,2017215,15:54:0,60,-1,,
2017215,15:54:5,40,23.25,,2017215,15:54:10,50,30.75,,2017215,15:54:20,60,-1,,
2017215,15:54:25,40,23.25,,2017215,15:54:30,50,30.75,,2017215,15:54:40,60,-1,,
2017215,15:54:45,40,23.25,,2017215,15:54:50,50,30.5,,2017215,15:55:1,60,-1,,
2017215,15:55:6,40,23.25,,2017215,15:55:11,50,30.25,,2017215,15:55:21,60,-1,,
2017215,15:55:26,40,23.25,,2017215,15:55:31,50,29.75,,2017215,15:55:41,60,-1,,
2017215,15:55:46,40,23.25,,2017215,15:55:51,50,30.25,,2017215,15:56:1,60,-1,,
2017215,15:56:9,40,23.25,,2017215,15:56:14,50,28.5,,2017215,15:56:24,60,-1,,
2017215,15:56:29,40,23.25,,2017215,15:56:34,50,29,,2017215,15:56:44,60,-1,,
2017215,15:56:49,40,23.25,,2017215,15:56:54,50,28.25,,2017215,15:57:5,60,-1,,
2017215,15:57:10,40,23.25,,2017215,15:57:15,50,28.5,,2017215,15:57:25,60,-1,,
2017215,15:57:30,40,23.25,,2017215,15:57:35,50,28.5,,2017215,15:57:45,60,-1,,
2017215,15:57:50,40,23.25,,2017215,15:57:55,50,30,,2017215,15:58:5,60,-1,,
2017215,15:58:10,40,23.25,,2017215,15:58:15,50,29.75,,2017215,15:58:25,60,-1,,
2017215,15:58:30,40,23.25,,2017215,15:58:35,50,28,,2017215,15:58:45,60,-1,,
2017215,15:58:50,40,23.25,,2017215,15:58:55,50,28,,2017215,15:59:6,60,-1,,
2017215,15:59:11,40,23.25,,2017215,15:59:16,50,28,,2017215,15:59:26,60,-1,,
2017215,15:59:31,40,23.25,,2017215,15:59:36,50,30,,2017215,15:59:46,60,-1,,
2017215,15:59:51,40,23.25,,2017215,15:59:56,50,30.25,,2017215,16:0:6,60,-1,,
2017215,16:0:11,40,23.25,,2017215,16:0:16,50,30.25,,2017215,16:0:26,60,-1,,
2017215,16:0:31,40,23.25,,2017215,16:0:36,50,30.25,,2017215,16:0:46,60,-1,,
2017215,16:0:51,40,23.25,,2017215,16:0:56,50,30.5,,2017215,16:1:7,60,-1,,
2017215,16:1:12,40,23.25,,2017215,16:1:17,50,29.75,,2017215,16:1:27,60,-1,,
2017215,16:1:32,40,23.25,,2017215,16:1:37,50,29.5,,2017215,16:1:47,60,-1,,
2017215,16:1:55,40,23.25,,2017215,16:2:3,50,29.5,,2017215,16:2:13,60,-1,,
2017215,16:2:18,40,23.25,,2017215,16:2:23,50,29.25,,2017215,16:2:33,60,-1,,
2017215,16:2:38,40,23.25,,2017215,16:2:43,50,29.25,,2017215,16:2:53,60,-1,,
2017215,16:2:58,40,23.25,,2017215,16:3:3,50,29.25,,2017215,16:3:14,60,-1,,
2017215,16:3:19,40,23.25,,2017215,16:3:24,50,28.5,,2017215,16:3:34,60,-1,,
2017215,16:3:39,40,23.25,,2017215,16:3:44,50,28.25,,2017215,16:3:55,60,-1,,
2017215,16:4:0,40,23.25,,2017215,16:4:5,50,28.25,,2017215,16:4:15,60,-1,,
2017215,16:4:20,40,23.25,,2017215,16:4:25,50,28.75,,2017215,16:4:35,60,-1,,
2017215,16:4:40,40,23.25,,2017215,16:4:45,50,28.5,,2017215,16:4:55,60,-1,,
2017215,16:5:0,40,23.25,,2017215,16:5:5,50,30,,2017215,16:5:15,60,-1,,
2017215,16:5:20,40,23.25,,2017215,16:5:25,50,30.5,,2017215,16:5:35,60,-1,,
2017215,16:5:40,40,23.25,,2017215,16:5:45,50,30.5,,2017215,16:5:56,60,-1,,
2017215,16:6:1,40,23.25,,2017215,16:6:6,50,30.5,,2017215,16:6:16,60,-1,,
2017215,16:6:21,40,23.25,,2017215,16:6:26,50,30.5,,2017215,16:6:36,60,-1,,
2017215,16:6:41,40,23.25,,2017215,16:6:46,50,30.25,,2017215,16:6:56,60,-1,,
2017215,16:7:1,40,23.25,,2017215,16:7:6,50,29.5,,2017215,16:7:16,60,-1,,
2017215,16:7:21,40,23.25,,2017215,16:7:26,50,29.5,,2017215,16:7:36,60,-1,,
2017215,16:7:41,40,23.25,,2017215,16:7:46,50,29.25,,2017215,16:7:57,60,-1,,
2017215,16:8:2,40,23.25,,2017215,16:8:7,50,29.75,,2017215,16:8:17,60,-1,,
2017215,16:8:22,40,23.25,,2017215,16:8:27,50,28.25,,2017215,16:8:37,60,-1,,
2017215,16:8:42,40,23.25,,2017215,16:8:47,50,29.5,,2017215,16:8:57,60,-1,,
2017215,16:9:2,40,23.25,,2017215,16:9:7,50,28.5,,2017215,16:9:17,60,-1,,
2017215,16:9:22,40,23.25,,2017215,16:9:27,50,23.5,,2017215,16:9:37,60,-1,,
2017215,16:9:42,40,23.25,,2017215,16:9:47,50,23.25,,2017215,16:9:58,60,-1,,
2017215,16:10:3,40,23.25,,2017215,16:10:8,50,26.75,,2017215,16:10:18,60,-1,,
2017215,16:10:23,40,23.25,,2017215,16:10:28,50,29.5,,2017215,16:10:38,60,-1,,
2017215,16:10:43,40,23.25,,2017215,16:10:48,50,30,,2017215,16:10:58,60,-1,,
2017215,16:11:3,40,23.25,,2017215,16:11:11,50,30,,2017215,16:11:21,60,-1,,
2017215,16:11:26,40,23.25,,2017215,16:11:31,50,30,,2017215,16:11:41,60,-1,,
2017215,16:11:46,40,23.25,,2017215,16:11:51,50,30,,2017215,16:12:2,60,-1,,
2017215,16:12:7,40,23.25,,2017215,16:12:12,50,29.75,,2017215,16:12:22,60,-1,,
2017215,16:12:27,40,23.25,,2017215,16:12:32,50,29.75,,2017215,16:12:42,60,-1,,
2017215,16:12:47,40,23.25,,2017215,16:12:52,50,29.75,,2017215,16:13:2,60,-1,,
2017215,16:13:7,40,23.25,,2017215,16:13:12,50,28.5,,2017215,16:13:22,60,-1,,
2017215,16:13:30,40,23.25,,2017215,16:13:35,50,28.5,,2017215,16:13:46,60,-1,,
2017215,16:13:51,40,23.25,,2017215,16:13:56,50,28.5,,2017215,16:14:6,60,-1,,
2017215,16:14:11,40,23.25,,2017215,16:14:16,50,28.25,,2017215,16:14:26,60,-1,,
2017215,16:14:31,40,23.25,,2017215,16:14:36,50,28.25,,2017215,16:14:46,60,-1,,
2017215,16:14:51,40,23.25,,2017215,16:14:56,50,28,,2017215,16:15:6,60,-1,,
2017215,16:15:11,40,23.25,,2017215,16:15:16,50,28.5,,2017215,16:15:26,60,-1,,
2017215,16:15:31,40,23.25,,2017215,16:15:36,50,27.75,,2017215,16:15:46,60,-1,,
2017215,16:15:52,40,23.25,,2017215,16:15:57,50,30.25,,2017215,16:16:7,60,-1,,
2017215,16:16:12,40,23.25,,2017215,16:16:17,50,29.75,,2017215,16:16:27,60,-1,,
2017215,16:16:32,40,23.1875,,2017215,16:16:37,50,29,,2017215,16:16:47,60,-1,,
2017215,16:16:52,40,23.1875,,2017215,16:16:57,50,23.75,,2017215,16:17:7,60,-1,,
2017215,16:17:12,40,23.1875,,2017215,16:17:17,50,23,,2017215,16:17:27,60,-1,,
2017215,16:17:32,40,23.1875,,2017215,16:17:37,50,22.75,,2017215,16:17:47,60,-1,,
2017215,16:17:52,40,23.1875,,2017215,16:17:57,50,25,,2017215,16:18:8,60,-1,,
2017215,16:18:13,40,23.1875,,2017215,16:18:18,50,29.25,,2017215,16:18:28,60,-1,,
2017215,16:18:33,40,23.1875,,2017215,16:18:38,50,29.75,,2017215,16:18:48,60,-1,,
2017215,16:18:53,40,23.1875,,2017215,16:18:58,50,29.75,,2017215,16:19:8,60,-1,,
2017215,16:19:13,40,23.1875,,2017215,16:19:18,50,29.75,,2017215,16:19:28,60,-1,,
2017215,16:19:33,40,23.1875,,2017215,16:19:38,50,28.5,,2017215,16:19:48,60,-1,,
2017215,16:19:53,40,23.1875,,2017215,16:19:58,50,29.75,,2017215,16:20:9,60,-1,,
2017215,16:20:14,40,23.125,,2017215,16:20:19,50,29.25,,2017215,16:20:29,60,-1,,
2017215,16:20:34,40,23.125,,2017215,16:20:39,50,28.5,,2017215,16:20:49,60,-1,,
2017215,16:20:54,40,23.125,,2017215,16:20:59,50,24.75,,2017215,16:21:9,60,-1,,
2017215,16:21:14,40,23.125,,2017215,16:21:19,50,23,,2017215,16:21:29,60,-1,,
2017215,16:21:34,40,23.125,,2017215,16:21:39,50,22.75,,2017215,16:21:49,60,-1,,
2017215,16:21:54,40,23.125,,2017215,16:21:59,50,22.75,,2017215,16:22:10,60,-1,,
2017215,16:22:15,40,23.125,,2017215,16:22:20,50,22.75,,2017215,16:22:30,60,-1,,
2017215,16:22:35,40,23.125,,2017215,16:22:40,50,22.5,,2017215,16:22:50,60,-1,,
2017215,16:22:55,40,23.125,,2017215,16:23:0,50,22.5,,2017215,16:23:10,60,-1,,
2017215,16:23:15,40,23.125,,2017215,16:23:20,50,22.5,,2017215,16:23:30,60,-1,,
2017215,16:23:35,40,23.0625,,2017215,16:23:40,50,22.5,,2017215,16:23:50,60,-1,,
2017215,16:23:55,40,23.0625,,2017215,16:24:0,50,22.25,,2017215,16:24:11,60,-1,,
2017215,16:24:16,40,23.0625,,2017215,16:24:21,50,22.25,,2017215,16:24:31,60,-1,,
2017215,16:24:36,40,23.0625,,2017215,16:24:41,50,22.25,,2017215,16:24:52,60,-1,,
2017215,16:24:57,40,23.0625,,2017215,16:25:2,50,22.25,,2017215,16:25:12,60,-1,,
2017215,16:25:17,40,23.0625,,2017215,16:25:22,50,22.25,,2017215,16:25:32,60,-1,,
