Toch2Date,Toch2Time,Toch2RequestedTemperature[C],Toch2MeasuredTemperature[C],,Toch3Date,Toch3Time,Toch3RequestedTemperature[C],Toch3MeasuredTemperature[C],,Toch4Date,Toch4Time,Toch4RequestedTemperature[C],Toch4MeasuredTemperature[C],,
2017218,8:13:22,50,-1,,2017218,8:13:27,50,31.75,,2017218,8:13:37,50,-1,,
2017218,8:13:48,50,-1,,2017218,8:13:53,50,31.75,,2017218,8:14:3,50,-1,,
2017218,8:14:13,50,-1,,2017218,8:14:21,50,31.75,,2017218,8:14:31,50,-1,,
2017218,8:14:41,50,-1,,2017218,8:14:51,50,-1,,2017218,8:15:1,50,-1,,
2017218,8:15:12,50,-1,,2017218,8:15:17,50,31.75,,2017218,8:15:27,50,-1,,
2017218,8:15:37,50,-1,,2017218,8:15:42,50,32,,2017218,8:15:52,50,-1,,
2017218,8:16:2,50,-1,,2017218,8:16:7,50,31.75,,2017218,8:16:17,50,-1,,
2017218,8:16:27,50,-1,,2017218,8:16:35,50,31.75,,2017218,8:16:46,50,-1,,
2017218,8:16:56,50,-1,,2017218,8:17:1,50,31.75,,2017218,8:17:11,50,-1,,
2017218,8:17:21,50,-1,,2017218,8:17:29,50,31.75,,2017218,8:17:39,50,-1,,
2017218,8:17:49,50,-1,,2017218,8:17:54,50,31.75,,2017218,8:18:5,50,-1,,
2017218,8:18:15,50,-1,,2017218,8:18:20,50,31.75,,2017218,8:18:30,50,-1,,
2017218,8:18:40,50,-1,,2017218,8:18:48,50,31.75,,2017218,8:18:58,50,-1,,
2017218,8:19:8,50,-1,,2017218,8:19:13,50,31.75,,2017218,8:19:23,50,-1,,
2017218,8:19:34,50,-1,,2017218,8:19:42,50,31.75,,2017218,8:19:52,50,-1,,
2017218,8:20:2,50,-1,,2017218,8:20:7,50,31.75,,2017218,8:20:17,50,-1,,
2017218,8:20:27,50,-1,,2017218,8:20:32,50,31.75,,2017218,8:20:42,50,-1,,
2017218,8:20:53,50,-1,,2017218,8:20:58,50,31.75,,2017218,8:21:8,50,-1,,
2017218,8:21:18,50,-1,,2017218,8:21:23,50,31.75,,2017218,8:21:33,50,-1,,
2017218,8:21:43,50,-1,,2017218,8:21:48,50,31.75,,2017218,8:21:58,50,-1,,
2017218,8:22:8,50,-1,,2017218,8:22:16,50,31.75,,2017218,8:22:27,50,-1,,
2017218,8:22:37,50,-1,,2017218,8:22:42,50,31.75,,2017218,8:22:52,50,-1,,
2017218,8:23:2,50,-1,,2017218,8:23:7,50,31.75,,2017218,8:23:17,50,-1,,
2017218,8:23:27,50,-1,,2017218,8:23:32,50,31.75,,2017218,8:23:43,50,-1,,
2017218,8:23:53,50,-1,,2017218,8:23:58,50,31.75,,2017218,8:24:8,50,-1,,
2017218,8:24:18,50,-1,,2017218,8:24:23,50,31.75,,2017218,8:24:33,50,-1,,
2017218,8:24:43,50,-1,,2017218,8:24:48,50,31.75,,2017218,8:24:58,50,-1,,
2017218,8:25:9,50,-1,,2017218,8:25:14,50,31.75,,2017218,8:25:24,50,-1,,
2017218,8:25:34,50,-1,,2017218,8:25:39,50,31.75,,2017218,8:25:49,50,-1,,
2017218,8:25:59,50,-1,,2017218,8:26:4,50,31.75,,2017218,8:26:14,50,-1,,
2017218,8:26:25,50,-1,,2017218,8:26:30,50,31.75,,2017218,8:26:40,50,-1,,
2017218,8:26:50,50,-1,,2017218,8:26:55,50,31.75,,2017218,8:27:5,50,-1,,
2017218,8:27:15,50,-1,,2017218,8:27:20,50,31.75,,2017218,8:27:30,50,-1,,
2017218,8:27:40,50,-1,,2017218,8:27:45,50,31.75,,2017218,8:27:56,50,-1,,
2017218,8:28:6,50,-1,,2017218,8:28:11,50,31.75,,2017218,8:28:21,50,-1,,
2017218,8:28:31,50,-1,,2017218,8:28:39,50,31.75,,2017218,8:28:49,50,-1,,
2017218,8:28:59,50,-1,,2017218,8:29:4,50,31.75,,2017218,8:29:15,50,-1,,
2017218,8:29:25,50,-1,,2017218,8:29:30,50,31.75,,2017218,8:29:40,50,-1,,
2017218,8:29:50,50,-1,,2017218,8:29:55,50,31.75,,2017218,8:30:5,50,-1,,
2017218,8:30:15,50,-1,,2017218,8:30:20,50,32,,2017218,8:30:30,50,-1,,
2017218,8:30:41,50,-1,,2017218,8:30:46,50,31.75,,2017218,8:30:56,50,-1,,
2017218,8:31:6,50,-1,,2017218,8:31:11,50,31.75,,2017218,8:31:21,50,-1,,
2017218,8:31:31,50,-1,,2017218,8:31:36,50,31.75,,2017218,8:31:46,50,-1,,
2017218,8:31:57,50,-1,,2017218,8:32:2,50,31.75,,2017218,8:32:12,50,-1,,
2017218,8:32:22,50,-1,,2017218,8:32:27,50,31.75,,2017218,8:32:37,50,-1,,
2017218,8:32:47,50,-1,,2017218,8:32:52,50,31.75,,2017218,8:33:2,50,-1,,
2017218,8:33:12,50,-1,,2017218,8:33:20,50,31.75,,2017218,8:33:31,50,-1,,
2017218,8:33:41,50,-1,,2017218,8:33:46,50,31.75,,2017218,8:33:56,50,-1,,
2017218,8:34:6,50,-1,,2017218,8:34:11,50,31.75,,2017218,8:34:21,50,-1,,
2017218,8:34:31,50,-1,,2017218,8:34:36,50,31.75,,2017218,8:34:47,50,-1,,
2017218,8:34:57,50,-1,,2017218,8:35:2,50,31.75,,2017218,8:35:12,50,-1,,
2017218,8:35:22,50,-1,,2017218,8:35:27,50,31.75,,2017218,8:35:37,50,-1,,
2017218,8:35:47,50,-1,,2017218,8:35:52,50,31.75,,2017218,8:36:2,50,-1,,
2017218,8:36:13,50,-1,,2017218,8:36:18,50,31.75,,2017218,8:36:28,50,-1,,
2017218,8:36:38,50,-1,,2017218,8:36:43,50,31.75,,2017218,8:36:53,50,-1,,
2017218,8:37:3,50,-1,,2017218,8:37:8,50,31.75,,2017218,8:37:18,50,-1,,
2017218,8:37:28,50,-1,,2017218,8:37:33,50,31.75,,2017218,8:37:44,50,-1,,
2017218,8:37:54,50,-1,,2017218,8:37:59,50,31.75,,2017218,8:38:9,50,-1,,
2017218,8:38:19,50,-1,,2017218,8:38:27,50,31.75,,2017218,8:38:37,50,-1,,
2017218,8:38:47,50,-1,,2017218,8:38:55,50,31.75,,2017218,8:39:6,50,-1,,
2017218,8:39:16,50,-1,,2017218,8:39:21,50,31.75,,2017218,8:39:31,50,-1,,
2017218,8:39:41,50,-1,,2017218,8:39:46,50,31.75,,2017218,8:39:56,50,-1,,
2017218,8:40:6,50,-1,,2017218,8:40:11,50,31.75,,2017218,8:40:21,50,-1,,
2017218,8:40:32,50,-1,,2017218,8:40:37,50,31.75,,2017218,8:40:47,50,-1,,
2017218,8:40:57,50,-1,,2017218,8:41:5,50,31.75,,2017218,8:41:15,50,-1,,
2017218,8:41:25,50,-1,,2017218,8:41:30,50,31.75,,2017218,8:41:40,50,-1,,
2017218,8:41:51,50,-1,,2017218,8:41:56,50,31.75,,2017218,8:42:6,50,-1,,
2017218,8:42:16,50,-1,,2017218,8:42:21,50,31.75,,2017218,8:42:31,50,-1,,
2017218,8:42:41,50,-1,,2017218,8:42:46,50,31.75,,2017218,8:42:56,50,-1,,
2017218,8:43:6,50,-1,,2017218,8:43:11,50,31.75,,2017218,8:43:22,50,-1,,
2017218,8:43:32,50,-1,,2017218,8:43:37,50,31.75,,2017218,8:43:47,50,-1,,
2017218,8:43:57,50,-1,,2017218,8:44:2,50,31.75,,2017218,8:44:12,50,-1,,
2017218,8:44:22,50,-1,,2017218,8:44:27,50,31.75,,2017218,8:44:38,50,-1,,
2017218,8:44:48,50,-1,,2017218,8:44:53,50,31.75,,2017218,8:45:3,50,-1,,
2017218,8:45:13,50,-1,,2017218,8:45:18,50,31.75,,2017218,8:45:28,50,-1,,
2017218,8:45:38,50,-1,,2017218,8:45:43,50,31.75,,2017218,8:45:54,50,-1,,
2017218,8:46:4,50,-1,,2017218,8:46:9,50,31.75,,2017218,8:46:19,50,-1,,
2017218,8:46:29,50,-1,,2017218,8:46:34,50,31.75,,2017218,8:46:44,50,-1,,
2017218,8:46:54,50,-1,,2017218,8:46:59,50,31.75,,2017218,8:47:9,50,-1,,
2017218,8:47:20,50,-1,,2017218,8:47:25,50,31.75,,2017218,8:47:35,50,-1,,
2017218,8:47:45,50,-1,,2017218,8:47:50,50,32,,2017218,8:48:0,50,-1,,
2017218,8:48:10,50,-1,,2017218,8:48:15,50,31.75,,2017218,8:48:25,50,-1,,
2017218,8:48:36,50,-1,,2017218,8:48:41,50,31.75,,2017218,8:48:51,50,-1,,
2017218,8:49:1,50,-1,,2017218,8:49:6,50,31.75,,2017218,8:49:16,50,-1,,
2017218,8:49:26,50,-1,,2017218,8:49:31,50,31.75,,2017218,8:49:41,50,-1,,
2017218,8:49:51,50,-1,,2017218,8:49:56,50,31.75,,2017218,8:50:7,50,-1,,
2017218,8:50:17,50,-1,,2017218,8:50:22,50,31.75,,2017218,8:50:32,50,-1,,
2017218,8:50:42,50,-1,,2017218,8:50:47,50,31.75,,2017218,8:50:57,50,-1,,
2017218,8:51:7,50,-1,,2017218,8:51:12,50,31.75,,2017218,8:51:22,50,-1,,
2017218,8:51:33,50,-1,,2017218,8:51:38,50,31.75,,2017218,8:51:48,50,-1,,
2017218,8:51:58,50,-1,,2017218,8:52:3,50,31.75,,2017218,8:52:13,50,-1,,
2017218,8:52:23,50,-1,,2017218,8:52:31,50,31.75,,2017218,8:52:41,50,-1,,
2017218,8:52:52,50,-1,,2017218,8:52:57,50,31.75,,2017218,8:53:7,50,-1,,
2017218,8:53:17,50,-1,,2017218,8:53:25,50,31.75,,2017218,8:53:35,50,-1,,
2017218,8:53:45,50,-1,,2017218,8:53:50,50,31.75,,2017218,8:54:0,50,-1,,
2017218,8:54:10,50,-1,,2017218,8:54:15,50,31.75,,2017218,8:54:26,50,-1,,
2017218,8:54:36,50,-1,,2017218,8:54:41,50,31.75,,2017218,8:54:51,50,-1,,
2017218,8:55:1,50,-1,,2017218,8:55:6,50,31.75,,2017218,8:55:16,50,-1,,
2017218,8:55:26,50,-1,,2017218,8:55:31,50,31.75,,2017218,8:55:42,50,-1,,
2017218,8:55:52,50,-1,,2017218,8:55:57,50,31.75,,2017218,8:56:7,50,-1,,
2017218,8:56:17,50,-1,,2017218,8:56:22,50,31.75,,2017218,8:56:32,50,-1,,
2017218,8:56:42,50,-1,,2017218,8:56:47,50,31.75,,2017218,8:56:57,50,-1,,
2017218,8:57:8,50,-1,,2017218,8:57:13,50,31.75,,2017218,8:57:23,50,-1,,
2017218,8:57:33,50,-1,,2017218,8:57:38,50,31.75,,2017218,8:57:48,50,-1,,
2017218,8:57:58,50,-1,,2017218,8:58:3,50,32,,2017218,8:58:13,50,-1,,
2017218,8:58:24,50,-1,,2017218,8:58:29,50,32,,2017218,8:58:39,50,-1,,
2017218,8:58:49,50,-1,,2017218,8:58:54,50,31.75,,2017218,8:59:4,50,-1,,
2017218,8:59:14,50,-1,,2017218,8:59:19,50,31.75,,2017218,8:59:29,50,-1,,
2017218,8:59:39,50,-1,,2017218,8:59:44,50,31.75,,2017218,8:59:55,50,-1,,
2017218,9:0:5,50,-1,,2017218,9:0:10,50,32,,2017218,9:0:20,50,-1,,
2017218,9:0:30,50,-1,,2017218,9:0:35,50,31.75,,2017218,9:0:45,50,-1,,
2017218,9:0:55,50,-1,,2017218,9:1:0,50,31.75,,2017218,9:1:11,50,-1,,
2017218,9:1:21,50,-1,,2017218,9:1:26,50,31.75,,2017218,9:1:36,50,-1,,
2017218,9:1:46,50,-1,,2017218,9:1:51,50,31.75,,2017218,9:2:1,50,-1,,
2017218,9:2:11,50,-1,,2017218,9:2:16,50,31.75,,2017218,9:2:26,50,-1,,
2017218,9:2:37,50,-1,,2017218,9:2:42,50,31.75,,2017218,9:2:52,50,-1,,
2017218,9:3:2,50,-1,,2017218,9:3:7,50,31.75,,2017218,9:3:17,50,-1,,
2017218,9:3:27,50,-1,,2017218,9:3:32,50,31.75,,2017218,9:3:42,50,-1,,
2017218,9:3:52,50,-1,,2017218,9:3:58,50,31.75,,2017218,9:4:8,50,-1,,
2017218,9:4:18,50,-1,,2017218,9:4:23,50,31.75,,2017218,9:4:33,50,-1,,
2017218,9:4:43,50,-1,,2017218,9:4:48,50,32,,2017218,9:4:58,50,-1,,
2017218,9:5:8,50,-1,,2017218,9:5:13,50,31.75,,2017218,9:5:24,50,-1,,
2017218,9:5:34,50,-1,,2017218,9:5:39,50,31.75,,2017218,9:5:49,50,-1,,
2017218,9:5:59,50,-1,,2017218,9:6:4,50,32,,2017218,9:6:14,50,-1,,
2017218,9:6:24,50,-1,,2017218,9:6:29,50,31.75,,2017218,9:6:39,50,-1,,
2017218,9:6:50,50,-1,,2017218,9:7:0,50,-1,,2017218,9:7:10,50,-1,,
2017218,9:7:20,50,-1,,2017218,9:7:25,50,31.75,,2017218,9:7:35,50,-1,,
2017218,9:7:45,50,-1,,2017218,9:7:50,50,31.75,,2017218,9:8:0,50,-1,,
2017218,9:8:11,50,-1,,2017218,9:8:16,50,32,,2017218,9:8:26,50,-1,,
2017218,9:8:36,50,-1,,2017218,9:8:41,50,32,,2017218,9:8:51,50,-1,,
2017218,9:9:1,50,-1,,2017218,9:9:9,50,31.75,,2017218,9:9:19,50,-1,,
2017218,9:9:30,50,-1,,2017218,9:9:35,50,32,,2017218,9:9:45,50,-1,,
2017218,9:9:55,50,-1,,2017218,9:10:0,50,31.75,,2017218,9:10:10,50,-1,,
2017218,9:10:20,50,-1,,2017218,9:10:25,50,31.75,,2017218,9:10:35,50,-1,,
2017218,9:10:45,50,-1,,2017218,9:10:50,50,31.75,,2017218,9:11:1,50,-1,,
2017218,9:11:11,50,-1,,2017218,9:11:16,50,31.75,,2017218,9:11:26,50,-1,,
2017218,9:11:36,50,-1,,2017218,9:11:41,50,32,,2017218,9:11:51,50,-1,,
2017218,9:12:1,50,-1,,2017218,9:12:6,50,32,,2017218,9:12:17,50,-1,,
2017218,9:12:27,50,-1,,2017218,9:12:32,50,31.75,,2017218,9:12:42,50,-1,,
2017218,9:12:52,50,-1,,2017218,9:12:57,50,31.75,,2017218,9:13:7,50,-1,,
2017218,9:13:17,50,-1,,2017218,9:13:22,50,31.75,,2017218,9:13:32,50,-1,,
2017218,9:13:43,50,-1,,2017218,9:13:48,50,31.75,,2017218,9:13:58,50,-1,,
2017218,9:14:8,50,-1,,2017218,9:14:13,50,31.75,,2017218,9:14:23,50,-1,,
2017218,9:14:33,50,-1,,2017218,9:14:38,50,31.75,,2017218,9:14:48,50,-1,,
2017218,9:14:58,50,-1,,2017218,9:15:4,50,31.75,,2017218,9:15:14,50,-1,,
2017218,9:15:24,50,-1,,2017218,9:15:29,50,32,,2017218,9:15:39,50,-1,,
2017218,9:15:49,50,-1,,2017218,9:15:54,50,31.75,,2017218,9:16:4,50,-1,,
2017218,9:16:14,50,-1,,2017218,9:16:19,50,31.75,,2017218,9:16:30,50,-1,,
2017218,9:16:40,50,-1,,2017218,9:16:45,50,31.75,,2017218,9:16:55,50,-1,,
2017218,9:17:5,50,-1,,2017218,9:17:10,50,32,,2017218,9:17:20,50,-1,,
2017218,9:17:30,50,-1,,2017218,9:17:38,50,31.75,,2017218,9:17:49,50,-1,,
2017218,9:17:59,50,-1,,2017218,9:18:4,50,32,,2017218,9:18:14,50,-1,,
2017218,9:18:24,50,-1,,2017218,9:18:29,50,31.75,,2017218,9:18:39,50,-1,,
2017218,9:18:49,50,-1,,2017218,9:18:54,50,31.75,,2017218,9:19:4,50,-1,,
2017218,9:19:15,50,-1,,2017218,9:19:20,50,32,,2017218,9:19:30,50,-1,,
2017218,9:19:40,50,-1,,2017218,9:19:45,50,31.75,,2017218,9:19:55,50,-1,,
2017218,9:20:5,50,-1,,2017218,9:20:10,50,31.75,,2017218,9:20:20,50,-1,,
2017218,9:20:31,50,-1,,2017218,9:20:36,50,31.75,,2017218,9:20:46,50,-1,,
2017218,9:20:56,50,-1,,2017218,9:21:1,50,31.75,,2017218,9:21:11,50,-1,,
2017218,9:21:21,50,-1,,2017218,9:21:26,50,31.75,,2017218,9:21:36,50,-1,,
2017218,9:21:46,50,-1,,2017218,9:21:51,50,31.75,,2017218,9:22:2,50,-1,,
2017218,9:22:12,50,-1,,2017218,9:22:17,50,31.75,,2017218,9:22:27,50,-1,,
2017218,9:22:37,50,-1,,2017218,9:22:42,50,31.75,,2017218,9:22:52,50,-1,,
2017218,9:23:2,50,-1,,2017218,9:23:7,50,31.75,,2017218,9:23:18,50,-1,,
2017218,9:23:28,50,-1,,2017218,9:23:38,50,-1,,2017218,9:23:48,50,-1,,
2017218,9:23:58,50,-1,,2017218,9:24:3,50,31.75,,2017218,9:24:13,50,-1,,
2017218,9:24:23,50,-1,,2017218,9:24:28,50,31.75,,2017218,9:24:39,50,-1,,
2017218,9:24:49,50,-1,,2017218,9:24:54,50,31.75,,2017218,9:25:4,50,-1,,
2017218,9:25:14,50,-1,,2017218,9:25:22,50,31.75,,2017218,9:25:32,50,-1,,
2017218,9:25:42,50,-1,,2017218,9:25:47,50,31.75,,2017218,9:25:57,50,-1,,
2017218,9:26:8,50,-1,,2017218,9:26:13,50,31.75,,2017218,9:26:23,50,-1,,
2017218,9:26:33,50,-1,,2017218,9:26:38,50,31.75,,2017218,9:26:48,50,-1,,
2017218,9:26:58,50,-1,,2017218,9:27:3,50,31.75,,2017218,9:27:13,50,-1,,
2017218,9:27:24,50,-1,,2017218,9:27:29,50,31.75,,2017218,9:27:39,50,-1,,
2017218,9:27:49,50,-1,,2017218,9:27:54,50,31.75,,2017218,9:28:4,50,-1,,
2017218,9:28:14,50,-1,,2017218,9:28:19,50,31.75,,2017218,9:28:29,50,-1,,
2017218,9:28:39,50,-1,,2017218,9:28:44,50,31.75,,2017218,9:28:55,50,-1,,
2017218,9:29:5,50,-1,,2017218,9:29:10,50,31.75,,2017218,9:29:20,50,-1,,
2017218,9:29:30,50,-1,,2017218,9:29:35,50,31.75,,2017218,9:29:45,50,-1,,
2017218,9:29:55,50,-1,,2017218,9:30:0,50,31.75,,2017218,9:30:10,50,-1,,
2017218,9:30:21,50,-1,,2017218,9:30:26,50,31.75,,2017218,9:30:36,50,-1,,
2017218,9:30:46,50,-1,,2017218,9:30:51,50,31.75,,2017218,9:31:1,50,-1,,
2017218,9:31:11,50,-1,,2017218,9:31:16,50,31.75,,2017218,9:31:26,50,-1,,
2017218,9:31:37,50,-1,,2017218,9:31:42,50,31.75,,2017218,9:31:52,50,-1,,
2017218,9:32:2,50,-1,,2017218,9:32:12,50,-1,,2017218,9:32:22,50,-1,,
2017218,9:32:32,50,-1,,2017218,9:32:37,50,31.75,,2017218,9:32:47,50,-1,,
2017218,9:32:58,50,-1,,2017218,9:33:6,50,31.75,,2017218,9:33:16,50,-1,,
2017218,9:33:26,50,-1,,2017218,9:33:31,50,31.75,,2017218,9:33:41,50,-1,,
2017218,9:33:51,50,-1,,2017218,9:33:59,50,31.75,,2017218,9:34:9,50,-1,,
2017218,9:34:19,50,-1,,2017218,9:34:24,50,31.75,,2017218,9:34:35,50,-1,,
2017218,9:34:45,50,-1,,2017218,9:34:50,50,31.75,,2017218,9:35:0,50,-1,,
2017218,9:35:10,50,-1,,2017218,9:35:20,50,-1,,2017218,9:35:30,50,-1,,
2017218,9:35:40,50,-1,,2017218,9:35:48,50,31.75,,2017218,9:35:59,50,-1,,
2017218,9:36:9,50,-1,,2017218,9:36:14,50,31.75,,2017218,9:36:24,50,-1,,
2017218,9:36:34,50,-1,,2017218,9:36:39,50,31.75,,2017218,9:36:49,50,-1,,
2017218,9:36:59,50,-1,,2017218,9:37:7,50,31.75,,2017218,9:37:17,50,-1,,
2017218,9:37:28,50,-1,,2017218,9:37:33,50,31.75,,2017218,9:37:43,50,-1,,
2017218,9:37:53,50,-1,,2017218,9:37:58,50,31.75,,2017218,9:38:8,50,-1,,
2017218,9:38:18,50,-1,,2017218,9:38:23,50,31.75,,2017218,9:38:33,50,-1,,
2017218,9:38:44,50,-1,,2017218,9:38:54,50,-1,,2017218,9:39:4,50,-1,,
2017218,9:39:14,50,-1,,2017218,9:39:19,50,32,,2017218,9:39:29,50,-1,,
2017218,9:39:39,50,-1,,2017218,9:39:44,50,31.75,,2017218,9:39:54,50,-1,,
2017218,9:40:4,50,-1,,2017218,9:40:9,50,32,,2017218,9:40:20,50,-1,,
2017218,9:40:30,50,-1,,2017218,9:40:35,50,31.75,,2017218,9:40:45,50,-1,,
2017218,9:40:55,50,-1,,2017218,9:41:0,50,31.75,,2017218,9:41:10,50,-1,,
2017218,9:41:20,50,-1,,2017218,9:41:25,50,32,,2017218,9:41:36,50,-1,,
2017218,9:41:46,50,-1,,2017218,9:41:51,50,31.75,,2017218,9:42:1,50,-1,,
2017218,9:42:11,50,-1,,2017218,9:42:16,50,31.75,,2017218,9:42:26,50,-1,,
2017218,9:42:36,50,-1,,2017218,9:42:41,50,32,,2017218,9:42:51,50,-1,,
2017218,9:43:2,50,-1,,2017218,9:43:10,50,31.75,,2017218,9:43:20,50,-1,,
2017218,9:43:30,50,-1,,2017218,9:43:35,50,32,,2017218,9:43:45,50,-1,,
2017218,9:43:55,50,-1,,2017218,9:44:0,50,31.75,,2017218,9:44:10,50,-1,,
2017218,9:44:21,50,-1,,2017218,9:44:26,50,31.75,,2017218,9:44:36,50,-1,,
2017218,9:44:46,50,-1,,2017218,9:44:51,50,31.75,,2017218,9:45:1,50,-1,,
2017218,9:45:11,50,-1,,2017218,9:45:16,50,31.75,,2017218,9:45:26,50,-1,,
2017218,9:45:36,50,-1,,2017218,9:45:41,50,31.75,,2017218,9:45:52,50,-1,,
2017218,9:46:2,50,-1,,2017218,9:46:10,50,31.75,,2017218,9:46:20,50,-1,,
2017218,9:46:30,50,-1,,2017218,9:46:38,50,31.75,,2017218,9:46:48,50,-1,,
2017218,9:46:58,50,-1,,2017218,9:47:3,50,32,,2017218,9:47:14,50,-1,,
2017218,9:47:24,50,-1,,2017218,9:47:29,50,31.75,,2017218,9:47:39,50,-1,,
2017218,9:47:49,50,-1,,2017218,9:47:57,50,31.75,,2017218,9:48:7,50,-1,,
2017218,9:48:17,50,-1,,2017218,9:48:22,50,31.75,,2017218,9:48:32,50,-1,,
2017218,9:48:43,50,-1,,2017218,9:48:48,50,32,,2017218,9:48:58,50,-1,,
2017218,9:49:8,50,-1,,2017218,9:49:13,50,31.75,,2017218,9:49:23,50,-1,,
2017218,9:49:33,50,-1,,2017218,9:49:38,50,31.75,,2017218,9:49:48,50,-1,,
2017218,9:49:59,50,-1,,2017218,9:50:9,50,-1,,2017218,9:50:19,50,-1,,
2017218,9:50:29,50,-1,,2017218,9:50:34,50,32,,2017218,9:50:44,50,-1,,
2017218,9:50:54,50,-1,,2017218,9:50:59,50,31.75,,2017218,9:51:9,50,-1,,
2017218,9:51:19,50,-1,,2017218,9:51:24,50,31.75,,2017218,9:51:35,50,-1,,
2017218,9:51:45,50,-1,,2017218,9:51:55,50,-1,,2017218,9:52:5,50,-1,,
2017218,9:52:15,50,-1,,2017218,9:52:20,50,31.75,,2017218,9:52:30,50,-1,,
2017218,9:52:40,50,-1,,2017218,9:52:45,50,31.75,,2017218,9:52:56,50,-1,,
2017218,9:53:6,50,-1,,2017218,9:53:11,50,32,,2017218,9:53:21,50,-1,,
2017218,9:53:31,50,-1,,2017218,9:53:36,50,31.75,,2017218,9:53:46,50,-1,,
2017218,9:53:56,50,-1,,2017218,9:54:1,50,31.75,,2017218,9:54:12,50,-1,,
2017218,9:54:22,50,-1,,2017218,9:54:27,50,32,,2017218,9:54:37,50,-1,,
2017218,9:54:47,50,-1,,2017218,9:54:52,50,31.75,,2017218,9:55:2,50,-1,,
2017218,9:55:12,50,-1,,2017218,9:55:20,50,31.75,,2017218,9:55:30,50,-1,,
2017218,9:55:41,50,-1,,2017218,9:55:46,50,31.75,,2017218,9:55:56,50,-1,,
2017218,9:56:6,50,-1,,2017218,9:56:11,50,31.75,,2017218,9:56:21,50,-1,,
2017218,9:56:31,50,-1,,2017218,9:56:36,50,31.75,,2017218,9:56:46,50,-1,,
2017218,9:56:57,50,-1,,2017218,9:57:5,50,31.75,,2017218,9:57:15,50,-1,,
2017218,9:57:25,50,-1,,2017218,9:57:30,50,31.75,,2017218,9:57:40,50,-1,,
2017218,9:57:50,50,-1,,2017218,9:57:55,50,31.75,,2017218,9:58:5,50,-1,,
2017218,9:58:15,50,-1,,2017218,9:58:20,50,31.75,,2017218,9:58:31,50,-1,,
2017218,9:58:41,50,-1,,2017218,9:58:46,50,31.75,,2017218,9:58:56,50,-1,,
2017218,9:59:6,50,-1,,2017218,9:59:14,50,32,,2017218,9:59:24,50,-1,,
2017218,9:59:34,50,-1,,2017218,9:59:39,50,31.75,,2017218,9:59:50,50,-1,,
2017218,10:0:0,50,-1,,2017218,10:0:5,50,31.75,,2017218,10:0:15,50,-1,,
2017218,10:0:25,50,-1,,2017218,10:0:30,50,32,,2017218,10:0:40,50,-1,,
2017218,10:0:50,50,-1,,2017218,10:0:55,50,32,,2017218,10:1:5,50,-1,,
2017218,10:1:16,50,-1,,2017218,10:1:21,50,32,,2017218,10:1:31,50,-1,,
2017218,10:1:41,50,-1,,2017218,10:1:46,50,31.75,,2017218,10:1:56,50,-1,,
2017218,10:2:6,50,-1,,2017218,10:2:11,50,31.75,,2017218,10:2:21,50,-1,,
2017218,10:2:31,50,-1,,2017218,10:2:36,50,31.75,,2017218,10:2:47,50,-1,,
2017218,10:2:57,50,-1,,2017218,10:3:2,50,31.75,,2017218,10:3:12,50,-1,,
2017218,10:3:22,50,-1,,2017218,10:3:27,50,31.75,,2017218,10:3:37,50,-1,,
2017218,10:3:47,50,-1,,2017218,10:3:52,50,31.75,,2017218,10:4:3,50,-1,,
2017218,10:4:13,50,-1,,2017218,10:4:18,50,31.75,,2017218,10:4:28,50,-1,,
2017218,10:4:38,50,-1,,2017218,10:4:43,50,32,,2017218,10:4:53,50,-1,,
2017218,10:5:3,50,-1,,2017218,10:5:8,50,31.75,,2017218,10:5:18,50,-1,,
2017218,10:5:29,50,-1,,2017218,10:5:34,50,31.75,,2017218,10:5:44,50,-1,,
2017218,10:5:54,50,-1,,2017218,10:5:59,50,31.75,,2017218,10:6:9,50,-1,,
2017218,10:6:19,50,-1,,2017218,10:6:24,50,31.75,,2017218,10:6:34,50,-1,,
2017218,10:6:45,50,-1,,2017218,10:6:50,50,32,,2017218,10:7:0,50,-1,,
2017218,10:7:10,50,-1,,2017218,10:7:15,50,31.75,,2017218,10:7:25,50,-1,,
2017218,10:7:35,50,-1,,2017218,10:7:40,50,31.75,,2017218,10:7:50,50,-1,,
2017218,10:8:0,50,-1,,2017218,10:8:5,50,31.75,,2017218,10:8:16,50,-1,,
2017218,10:8:26,50,-1,,2017218,10:8:31,50,32,,2017218,10:8:41,50,-1,,
2017218,10:8:51,50,-1,,2017218,10:8:56,50,31.75,,2017218,10:9:6,50,-1,,
2017218,10:9:16,50,-1,,2017218,10:9:26,50,-1,,2017218,10:9:37,50,-1,,
2017218,10:9:47,50,-1,,2017218,10:9:52,50,31.75,,2017218,10:10:2,50,-1,,
2017218,10:10:12,50,-1,,2017218,10:10:20,50,31.75,,2017218,10:10:30,50,-1,,
2017218,10:10:40,50,-1,,2017218,10:10:45,50,31.75,,2017218,10:10:56,50,-1,,
2017218,10:11:6,50,-1,,2017218,10:11:11,50,31.75,,2017218,10:11:21,50,-1,,
2017218,10:11:31,50,-1,,2017218,10:11:36,50,31.75,,2017218,10:11:46,50,-1,,
2017218,10:11:56,50,-1,,2017218,10:12:1,50,31.75,,2017218,10:12:11,50,-1,,
2017218,10:12:22,50,-1,,2017218,10:12:32,50,-1,,2017218,10:12:42,50,-1,,
