Toch2Date,Toch2Time,Toch2RequestedTemperature[C],Toch2MeasuredTemperature[C],,Toch3Date,Toch3Time,Toch3RequestedTemperature[C],Toch3MeasuredTemperature[C],,
2017125,22:45:3,50,19.875,,2017125,22:45:8,50,-127,,
2017125,22:45:23,50,-1,,2017125,22:45:28,50,-127,,
2017125,22:45:33,50,19.875,,2017125,22:45:48,50,-1,,
2017125,22:45:53,50,19.9375,,2017125,22:45:58,50,-127,,
2017125,22:46:13,50,-1,,2017125,22:46:18,50,-127,,
2017125,22:46:23,50,19.9375,,
