Date,Time,Temp1RequestedTemperature[C],Temp1MeasuredTemperature[C],,Temp2RequestedTemperature[C],Temp2MeasuredTemperature[C],,Temp3RequestedTemperature[C],Temp3MeasuredTemperature[C],,
2017628,11:46:32,30,0,,20,26.25,,30,26.75,,
2017628,11:46:37,30,0,,20,26.25,,30,26.75,,
2017628,11:46:42,30,0,,20,26,,30,26.75,,
2017628,11:46:50,30,0,,20,26,,30,26.75,,
2017628,11:46:55,30,0,,20,26.25,,30,26.5,,
2017628,11:47:0,30,0,,20,26.25,,30,26.5,,
2017628,11:47:10,30,-1,,20,-1,,30,-1,,
2017628,11:47:20,30,-1,,20,-1,,30,-1,,
2017628,11:47:25,30,0,,20,26,,30,26.75,,
2017628,11:47:34,30,0,,20,26,,30,26.75,,
2017628,11:47:39,30,0,,20,26,,30,26.75,,
2017628,11:47:44,30,0,,20,26,,30,26.5,,
2017628,11:47:52,30,0,,20,26,,30,26.5,,
2017628,11:47:57,30,0,,20,26,,30,26.75,,
2017628,11:48:2,30,0,,20,26,,30,26.75,,
2017628,11:48:7,30,0,,20,26.25,,30,26.75,,
2017628,11:48:12,30,0,,20,26.25,,30,26.75,,
2017628,11:48:17,30,0,,20,26,,30,26.75,,
2017628,11:48:22,30,0,,20,26,,30,26.75,,
2017628,11:48:27,30,0,,20,26,,30,26.75,,
2017628,11:48:32,30,0,,20,26,,30,26.75,,
2017628,11:48:37,30,0,,20,26,,30,26.75,,
2017628,11:48:42,30,0,,20,26,,30,26.75,,
2017628,11:48:47,30,0,,20,26,,30,26.5,,
2017628,11:48:52,30,0,,20,26,,30,26.5,,
2017628,11:48:57,30,0,,20,26,,30,26.75,,
2017628,11:49:2,30,0,,20,26,,30,26.75,,
2017628,11:49:7,30,0,,20,26,,30,26.75,,
2017628,11:49:12,30,0,,20,26,,30,26.75,,
2017628,11:49:17,30,0,,20,26,,30,27,,
2017628,11:49:22,30,0,,20,26,,30,27,,
2017628,11:49:27,30,0,,20,25.75,,30,27,,
2017628,11:49:32,30,0,,20,25.75,,30,27,,
2017628,11:49:37,30,0,,20,25.75,,30,27,,
2017628,11:49:42,30,0,,20,25.75,,30,27,,
2017628,11:49:47,30,0,,20,26,,30,26.75,,
2017628,11:49:52,30,0,,20,26,,30,26.75,,
2017628,11:49:57,30,0,,20,26,,30,27,,
2017628,11:50:5,30,0,,20,25.75,,30,26.75,,
2017628,11:50:10,30,0,,20,25.75,,30,26.75,,
2017628,11:50:15,30,0,,20,26.25,,30,26.75,,
2017628,11:50:23,30,0,,20,26,,30,26.5,,
2017628,11:50:33,30,-1,,20,-1,,30,-1,,
2017628,11:50:38,30,0,,20,25.75,,30,26.75,,
2017628,11:50:43,30,0,,20,26.25,,30,26.75,,
2017628,11:50:48,30,0,,20,26.25,,30,26.75,,
2017628,11:50:58,30,-1,,20,-1,,30,-1,,
2017628,11:51:6,30,0,,20,26,,30,26.5,,
2017628,11:51:11,30,0,,20,26,,30,26.5,,
2017628,11:51:16,30,0,,20,25.75,,30,26.75,,
2017628,11:51:21,30,0,,20,25.75,,30,26.75,,
2017628,11:51:32,30,-1,,20,-1,,30,-1,,
2017628,11:51:42,30,-1,,20,-1,,30,-1,,
2017628,11:51:52,30,-1,,20,-1,,30,-1,,
2017628,11:52:0,30,0,,20,26,,30,27,,
2017628,11:52:8,30,0,,20,26,,30,26.75,,
2017628,11:52:13,30,0,,20,26,,30,26.75,,
2017628,11:52:18,30,0,,20,26,,30,26.75,,
2017628,11:52:23,30,0,,20,26.25,,30,26.75,,
2017628,11:52:28,30,0,,20,26.25,,30,26.75,,
2017628,11:52:33,30,0,,20,26,,30,26.75,,
2017628,11:52:38,30,0,,20,26,,30,26.75,,
2017628,11:52:43,30,0,,20,26,,30,26.75,,
2017628,11:52:51,30,0,,20,26,,30,26.75,,
2017628,11:52:56,30,0,,20,25.75,,30,26.75,,
2017628,11:53:1,30,0,,20,25.75,,30,26.75,,
2017628,11:53:6,30,0,,20,26.25,,30,26.75,,
2017628,11:53:11,30,0,,20,26.25,,30,26.75,,
2017628,11:53:16,30,0,,20,25.75,,30,26.75,,
2017628,11:53:21,30,0,,20,25.75,,30,26.75,,
2017628,11:53:26,30,0,,20,26,,30,26.75,,
2017628,11:53:31,30,0,,20,26,,30,26.75,,
2017628,11:53:36,30,0,,20,25.75,,30,26.5,,
2017628,11:53:41,30,0,,20,25.75,,30,26.5,,
2017628,11:53:46,30,0,,20,25.75,,30,26.75,,
2017628,11:53:54,30,0,,20,26,,30,26.75,,
2017628,11:53:59,30,0,,20,26,,30,26.75,,
2017628,11:54:4,30,0,,20,25.5,,30,26.75,,
2017628,11:54:9,30,0,,20,25.5,,30,26.75,,
2017628,11:54:17,30,0,,20,26,,30,26.75,,
2017628,11:54:22,30,0,,20,26,,30,26.75,,
2017628,11:54:32,30,-1,,20,-1,,30,-1,,
2017628,11:54:42,30,-1,,20,-1,,30,-1,,
2017628,11:54:47,30,0,,20,26,,30,26.75,,
2017628,11:54:58,30,-1,,20,-1,,30,-1,,
2017628,11:55:3,30,0,,20,25.75,,30,26.75,,
2017628,11:55:8,30,0,,20,25.75,,30,26.75,,
2017628,11:55:13,30,0,,20,26,,30,26.75,,
2017628,11:55:18,30,0,,20,26,,30,26.75,,
2017628,11:55:23,30,0,,20,25.75,,30,26.75,,
2017628,11:55:31,30,0,,20,25.75,,30,26.75,,
2017628,11:55:36,30,0,,20,26,,30,26.75,,
2017628,11:55:41,30,0,,20,26,,30,26.75,,
2017628,11:55:46,30,0,,20,25.5,,30,26.75,,
2017628,11:55:51,30,0,,20,25.5,,30,26.75,,
2017628,11:55:56,30,0,,20,25.75,,30,26.75,,
2017628,11:56:1,30,0,,20,25.75,,30,26.75,,
2017628,11:56:6,30,0,,20,25.75,,30,26.75,,
2017628,11:56:11,30,0,,20,25.75,,30,26.75,,
2017628,11:56:16,30,0,,20,25.75,,30,26.75,,
2017628,11:56:21,30,0,,20,25.75,,30,26.75,,
2017628,11:56:29,30,0,,20,25.75,,30,26.75,,
2017628,11:56:34,30,0,,20,25.75,,30,26.75,,
2017628,11:56:44,30,-1,,20,-1,,30,-1,,
2017628,11:56:54,30,-1,,20,-1,,30,-1,,
2017628,11:57:4,30,-1,,20,-1,,30,-1,,
2017628,11:57:14,30,-1,,20,-1,,30,-1,,
2017628,11:57:25,30,-1,,20,-1,,30,-1,,
2017628,11:57:35,30,-1,,20,-1,,30,-1,,
2017628,11:57:45,30,-1,,20,-1,,30,-1,,
2017628,11:57:55,30,-1,,20,-1,,30,-1,,
2017628,11:58:5,30,-1,,20,-1,,30,-1,,
2017628,11:58:15,30,-1,,20,-1,,30,-1,,
2017628,11:58:26,30,-1,,20,-1,,30,-1,,
2017628,11:58:36,30,-1,,20,-1,,30,-1,,
2017628,11:58:46,30,-1,,20,-1,,30,-1,,
2017628,11:58:56,30,-1,,20,-1,,30,-1,,
2017628,11:59:6,30,-1,,20,-1,,30,-1,,
2017628,11:59:16,30,-1,,20,-1,,30,-1,,
2017628,11:59:26,30,-1,,20,-1,,30,-1,,
2017628,11:59:37,30,-1,,20,-1,,30,-1,,
2017628,11:59:47,30,-1,,20,-1,,30,-1,,
2017628,11:59:57,30,-1,,20,-1,,30,-1,,
2017628,12:0:7,30,-1,,20,-1,,30,-1,,
2017628,12:0:17,30,-1,,20,-1,,30,-1,,
2017628,12:0:27,30,-1,,20,-1,,30,-1,,
2017628,12:0:38,30,-1,,20,-1,,30,-1,,
2017628,12:0:48,30,-1,,20,-1,,30,-1,,
2017628,12:0:53,30,0,,20,0,,30,0,,
2017628,12:0:58,30,0,,20,0,,30,0,,
2017628,12:1:8,30,-1,,20,-1,,30,-1,,
2017628,12:1:13,30,0,,20,25.75,,30,26.5,,
2017628,12:1:18,30,0,,20,25.75,,30,26.5,,
2017628,12:1:23,30,0,,20,25.75,,30,26.5,,
2017628,12:1:28,30,0,,20,25.75,,30,26.5,,
2017628,12:1:38,30,-1,,20,-1,,30,-1,,
2017628,12:1:48,30,-1,,20,-1,,30,-1,,
2017628,12:1:58,30,-1,,20,-1,,30,-1,,
2017628,12:2:8,30,-1,,20,-1,,30,-1,,
2017628,12:2:19,30,-1,,20,-1,,30,-1,,
2017628,12:2:29,30,-1,,20,-1,,30,-1,,
2017628,12:2:39,30,-1,,20,-1,,30,-1,,
2017628,12:2:49,30,-1,,20,-1,,30,-1,,
2017628,12:2:59,30,-1,,20,-1,,30,-1,,
2017628,12:3:9,30,-1,,20,-1,,30,-1,,
2017628,12:3:20,30,-1,,20,-1,,30,-1,,
2017628,12:3:30,30,-1,,20,-1,,30,-1,,
2017628,12:3:40,30,-1,,20,-1,,30,-1,,
2017628,12:3:50,30,-1,,20,-1,,30,-1,,
2017628,12:4:0,30,-1,,20,-1,,30,-1,,
2017628,12:4:10,30,-1,,20,-1,,30,-1,,
2017628,12:4:20,30,-1,,20,-1,,30,-1,,
2017628,12:4:31,30,-1,,20,-1,,30,-1,,
2017628,12:4:41,30,-1,,20,-1,,30,-1,,
2017628,12:4:51,30,-1,,20,-1,,30,-1,,
2017628,12:5:1,30,-1,,20,-1,,30,-1,,
2017628,12:5:11,30,-1,,20,-1,,30,-1,,
2017628,12:5:21,30,-1,,20,-1,,30,-1,,
2017628,12:5:32,30,-1,,20,-1,,30,-1,,
2017628,12:5:42,30,-1,,20,-1,,30,-1,,
2017628,12:5:50,30,0,,20,0,,30,0,,
2017628,12:5:55,30,0,,20,25,,30,25.5,,
2017628,12:6:0,30,0,,20,25,,30,25.5,,
2017628,12:6:5,30,0,,20,25.75,,30,26.25,,
2017628,12:6:10,30,0,,20,25.75,,30,26.25,,
2017628,12:6:15,30,0,,20,25.75,,30,26.5,,
2017628,12:6:25,30,-1,,20,-1,,30,-1,,
2017628,12:6:30,30,0,,20,26,,30,26.75,,
2017628,12:6:35,30,0,,20,25.75,,30,26.5,,
2017628,12:6:45,30,-1,,20,-1,,30,-1,,
2017628,12:6:55,30,-1,,20,-1,,30,-1,,
2017628,12:7:5,30,-1,,20,-1,,30,-1,,
2017628,12:7:14,30,0,,20,26,,30,26.5,,
2017628,12:7:22,30,0,,20,26,,30,26.5,,
2017628,12:7:30,30,0,,20,26,,30,26.75,,
2017628,12:7:40,30,-1,,20,-1,,30,-1,,
2017628,12:7:45,30,0,,20,26,,30,26.25,,
2017628,12:7:50,30,0,,20,26,,30,26.25,,
2017628,12:8:0,30,-1,,20,-1,,30,-1,,
2017628,12:8:8,30,0,,20,26,,30,26.75,,
2017628,12:8:13,30,0,,20,26,,30,26.75,,
2017628,12:8:18,30,0,,20,26,,30,26.5,,
2017628,12:8:26,30,0,,20,26,,30,26.75,,
2017628,12:8:36,30,-1,,20,-1,,30,-1,,
2017628,12:8:46,30,-1,,20,-1,,30,-1,,
2017628,12:8:56,30,-1,,20,-1,,30,-1,,
2017628,12:9:6,30,-1,,20,-1,,30,-1,,
2017628,12:9:17,30,-1,,20,-1,,30,-1,,
2017628,12:9:22,30,0,,20,25.75,,30,26.25,,
2017628,12:9:27,30,0,,20,26,,30,26.75,,
2017628,12:9:32,30,0,,20,26,,30,26.75,,
2017628,12:9:37,30,0,,20,26,,30,26.75,,
2017628,12:9:45,30,0,,20,26,,30,27,,
2017628,12:9:50,30,0,,20,26,,30,27,,
2017628,12:9:58,30,0,,20,26,,30,26.75,,
2017628,12:10:3,30,0,,20,26,,30,26.75,,
2017628,12:10:8,30,0,,20,25.75,,30,26.75,,
2017628,12:10:18,30,-1,,20,-1,,30,-1,,
2017628,12:10:28,30,-1,,20,-1,,30,-1,,
2017628,12:10:36,30,0,,20,25.5,,30,24.5,,
2017628,12:10:44,30,0,,20,26,,30,27,,
2017628,12:10:54,30,-1,,20,-1,,30,-1,,
2017628,12:10:59,30,0,,20,26,,30,26.25,,
2017628,12:11:9,30,-1,,20,-1,,30,-1,,
2017628,12:11:20,30,-1,,20,-1,,30,-1,,
2017628,12:11:30,30,-1,,20,-1,,30,-1,,
2017628,12:11:40,30,-1,,20,-1,,30,-1,,
2017628,12:11:45,30,0,,20,26,,30,26.75,,
2017628,12:11:55,30,-1,,20,-1,,30,-1,,
2017628,12:12:0,30,0,,20,26,,30,26.5,,
2017628,12:12:10,30,-1,,20,-1,,30,-1,,
2017628,12:12:20,30,-1,,20,-1,,30,-1,,
2017628,12:12:25,30,0,,20,26,,30,26.75,,
2017628,12:12:30,30,0,,20,26,,30,26.75,,
2017628,12:12:35,30,0,,20,26,,30,26.75,,
2017628,12:12:40,30,0,,20,26,,30,26.75,,
2017628,12:12:45,30,26.75,,20,26,,30,26.75,,
2017628,12:12:50,30,26.75,,20,26,,30,26.75,,
2017628,12:13:1,30,-1,,20,-1,,30,-1,,
2017628,12:13:11,30,-1,,20,-1,,30,-1,,
2017628,12:13:21,30,-1,,20,-1,,30,-1,,
2017628,12:13:31,30,-1,,20,-1,,30,-1,,
2017628,12:13:41,30,-1,,20,-1,,30,-1,,
2017628,12:13:51,30,-1,,20,-1,,30,-1,,
2017628,12:14:2,30,-1,,20,-1,,30,-1,,
2017628,12:14:12,30,-1,,20,-1,,30,-1,,
2017628,12:14:22,30,-1,,20,-1,,30,-1,,
2017628,12:14:32,30,-1,,20,-1,,30,-1,,
2017628,12:14:42,30,-1,,20,-1,,30,-1,,
2017628,12:14:52,30,-1,,20,-1,,30,-1,,
2017628,12:15:2,30,-1,,20,-1,,30,-1,,
2017628,12:15:13,30,-1,,20,-1,,30,-1,,
2017628,12:15:23,30,-1,,20,-1,,30,-1,,
2017628,12:15:33,30,-1,,20,-1,,30,-1,,
2017628,12:15:43,30,-1,,20,-1,,30,-1,,
2017628,12:15:53,30,-1,,20,-1,,30,-1,,
2017628,12:16:3,30,-1,,20,-1,,30,-1,,
2017628,12:16:14,30,-1,,20,-1,,30,-1,,
2017628,12:16:24,30,-1,,20,-1,,30,-1,,
2017628,12:16:34,30,-1,,20,-1,,30,-1,,
2017628,12:16:44,30,-1,,20,-1,,30,-1,,
2017628,12:16:49,30,0,,20,0,,30,0,,
2017628,12:16:54,30,25.75,,20,25.25,,30,25.75,,
2017628,12:16:59,30,25.75,,20,25.25,,30,25.75,,
2017628,12:17:4,30,25.75,,20,26,,30,26.5,,
2017628,12:17:9,30,25.75,,20,26,,30,26.5,,
2017628,12:17:14,30,26.5,,20,26,,30,26.5,,
2017628,12:17:24,30,-1,,20,-1,,30,-1,,
2017628,12:17:29,30,26.5,,20,26,,30,26.5,,
2017628,12:17:39,30,-1,,20,-1,,30,-1,,
2017628,12:17:44,30,26.5,,20,25.75,,30,26.5,,
2017628,12:17:49,30,26.5,,20,25.75,,30,26.5,,
2017628,12:17:54,30,26.5,,20,25.75,,30,26.5,,
2017628,12:17:59,30,26.5,,20,25.75,,30,26.5,,
2017628,12:18:7,30,26.5,,20,26,,30,26.5,,
2017628,12:18:12,30,26.5,,20,26,,30,26.5,,
2017628,12:18:20,30,26.5,,20,26,,30,26.5,,
2017628,12:18:28,30,26.5,,20,26,,30,26.5,,
2017628,12:18:36,30,26.5,,20,26,,30,26.5,,
2017628,12:18:41,30,26.5,,20,26,,30,26.5,,
2017628,12:18:46,30,26.75,,20,26,,30,26.75,,
2017628,12:18:56,30,-1,,20,-1,,30,-1,,
2017628,12:19:1,30,26.5,,20,26,,30,26.5,,
2017628,12:19:6,30,26,,20,26,,30,26.75,,
2017628,12:19:11,30,26,,20,26,,30,26.75,,
2017628,12:19:16,30,26.5,,20,25.75,,30,26.5,,
2017628,12:19:21,30,26.5,,20,25.75,,30,26.5,,
2017628,12:19:29,30,26.5,,20,25.75,,30,26.5,,
2017628,12:19:34,30,26.75,,20,25.75,,30,26.75,,
2017628,12:19:39,30,26.75,,20,25.75,,30,26.75,,
2017628,12:19:44,30,26.75,,20,25.75,,30,26.75,,
2017628,12:19:49,30,26.75,,20,25.75,,30,26.75,,
2017628,12:19:54,30,26.5,,20,26,,30,26.5,,
2017628,12:19:59,30,26.5,,20,26,,30,26.5,,
2017628,12:20:4,30,26.75,,20,26.25,,30,26.75,,
2017628,12:20:9,30,26.75,,20,26.25,,30,26.75,,
2017628,12:20:19,30,-1,,20,-1,,30,-1,,
2017628,12:20:24,30,26.75,,20,26,,30,26.75,,
2017628,12:20:34,30,-1,,20,-1,,30,-1,,
2017628,12:20:44,30,-1,,20,-1,,30,-1,,
2017628,12:20:49,30,26.75,,20,25.75,,30,26.75,,
2017628,12:20:54,30,26.75,,20,26,,30,26.75,,
2017628,12:21:2,30,26.75,,20,26,,30,26.75,,
2017628,12:21:8,30,26.75,,20,26,,30,26.75,,
2017628,12:21:13,30,26,,20,25.75,,30,26.75,,
2017628,12:21:18,30,26,,20,25.75,,30,26.75,,
2017628,12:21:23,30,26.75,,20,26,,30,26.75,,
2017628,12:21:31,30,26.75,,20,26,,30,26.75,,
2017628,12:21:39,30,26.75,,20,26,,30,26.75,,
2017628,12:21:44,30,26.75,,20,26,,30,26.75,,
2017628,12:21:49,30,26.75,,20,26,,30,26.75,,
2017628,12:21:54,30,26.75,,20,25.75,,30,26.75,,
2017628,12:21:59,30,26.75,,20,25.75,,30,26.75,,
2017628,12:22:4,30,26.5,,20,26,,30,26.5,,
2017628,12:22:9,30,26.5,,20,26,,30,26.5,,
2017628,12:22:14,30,26.75,,20,26,,30,26.75,,
2017628,12:22:22,30,26,,20,26,,30,26.75,,
2017628,12:22:32,30,-1,,20,-1,,30,-1,,
2017628,12:22:40,30,26.75,,20,26,,30,26.75,,
2017628,12:22:45,30,26.75,,20,25.75,,30,26.75,,
2017628,12:22:50,30,26.75,,20,25.75,,30,26.75,,
2017628,12:22:55,30,26.75,,20,25.75,,30,26.75,,
2017628,12:23:0,30,26.75,,20,25.75,,30,26.75,,
2017628,12:23:5,30,27.25,,20,25.75,,30,26.75,,
2017628,12:23:10,30,27.25,,20,25.75,,30,26.75,,
2017628,12:23:20,30,-1,,20,-1,,30,-1,,
2017628,12:23:25,30,26.5,,20,25.75,,30,26.5,,
2017628,12:23:30,30,26.5,,20,25.75,,30,26.5,,
2017628,12:23:35,30,26.5,,20,26,,30,26.5,,
2017628,12:23:40,30,26.5,,20,26,,30,26.5,,
2017628,12:23:45,30,26.25,,20,25.75,,30,26.5,,
2017628,12:23:50,30,26.25,,20,25.75,,30,26.5,,
2017628,12:23:55,30,26.5,,20,25.75,,30,26.5,,
2017628,12:24:0,30,26.5,,20,25.75,,30,26.5,,
2017628,12:24:5,30,26.5,,20,25.75,,30,26.75,,
2017628,12:24:10,30,26.5,,20,25.75,,30,26.75,,
2017628,12:24:15,30,26.5,,20,26,,30,26.75,,
2017628,12:24:25,30,-1,,20,-1,,30,-1,,
