Temp1Date,Temp1Time,Temp1RequestedTemperature[C],Temp1MeasuredTemperature[C],,Temp2Date,Temp2Time,Temp2RequestedTemperature[C],Temp2MeasuredTemperature[C],,Temp3Date,Temp3Time,Temp3RequestedTemperature[C],Temp3MeasuredTemperature[C],,
2017629,18:20:19,10,26.25,,40,26.25,,50,26.5,,
2017629,18:20:24,10,26.5,,40,26.25,,50,26.5,,
2017629,18:20:29,10,26.5,,40,26.25,,50,26.5,,
2017629,18:20:37,10,26.25,,40,26.25,,50,26.5,,
2017629,18:20:42,10,26.75,,40,26.25,,50,26.5,,
2017629,18:20:47,10,26.75,,40,26.25,,50,26.5,,
2017629,18:20:52,10,26.25,,40,26.25,,50,26.5,,
2017629,18:20:57,10,26.25,,40,26.25,,50,26.5,,
2017629,18:21:2,10,26.5,,40,26.25,,50,26.75,,
2017629,18:21:7,10,26.5,,40,26.25,,50,26.75,,
2017629,18:21:12,10,26.25,,40,26.25,,50,26.5,,
2017629,18:21:17,10,26.25,,40,26.25,,50,26.5,,
2017629,18:21:22,10,26.5,,40,26.25,,50,26.5,,
2017629,18:21:27,10,26.5,,40,26.25,,50,26.5,,
2017629,18:21:32,10,26.5,,40,26.25,,50,26.5,,
2017629,18:21:37,10,26.5,,40,26.25,,50,26.5,,
2017629,18:21:42,10,26.75,,40,26.25,,50,26.5,,
2017629,18:21:47,10,26.75,,40,26.25,,50,26.5,,
2017629,18:21:52,10,26.5,,40,26.25,,50,26.5,,
2017629,18:21:57,10,26.5,,40,26.25,,50,26.5,,
2017629,18:22:2,10,26.5,,40,26.25,,50,26.5,,
2017629,18:22:7,10,26.5,,40,26.25,,50,26.5,,
2017629,18:22:12,10,26.5,,40,26.25,,50,26.5,,
2017629,18:22:17,10,26.5,,40,26.25,,50,26.5,,
2017629,18:22:22,10,26.5,,40,26.25,,50,26.5,,
2017629,18:22:27,10,26.5,,40,26.25,,50,26.5,,
2017629,18:22:32,10,26.75,,40,26.25,,50,26.5,,
2017629,18:22:37,10,26.75,,40,26.25,,50,26.5,,
2017629,18:22:42,10,26.5,,40,26.25,,50,26.5,,
2017629,18:22:47,10,26.5,,40,26.25,,50,26.5,,
2017629,18:22:55,10,26.5,,40,26.25,,50,26.5,,
2017629,18:23:0,10,26.5,,40,26.25,,50,26.5,,
2017629,18:23:5,10,26.25,,40,26.25,,50,26.75,,
2017629,18:23:10,10,26.25,,40,26.25,,50,26.75,,
2017629,18:23:15,10,26.75,,40,26.25,,50,26.75,,
2017629,18:23:20,10,26.75,,40,26.25,,50,26.75,,
2017629,18:23:25,10,26.5,,40,26.25,,50,26.5,,
2017629,18:23:30,10,26.5,,40,26.25,,50,26.5,,
2017629,18:23:35,10,26.25,,40,26.5,,50,26.5,,
2017629,18:23:40,10,26.25,,40,26.5,,50,26.5,,
2017629,18:23:45,10,26.5,,40,26.25,,50,26.75,,
2017629,18:23:50,10,26.5,,40,26.25,,50,26.75,,
2017629,18:23:55,10,26.5,,40,26.25,,50,26.5,,
2017629,18:24:0,10,26.25,,40,26.25,,50,26.5,,
2017629,18:24:5,10,26.25,,40,26.25,,50,26.5,,
2017629,18:24:10,10,26.5,,40,26.25,,50,26.75,,
2017629,18:24:15,10,26.5,,40,26.25,,50,26.75,,
2017629,18:24:20,10,26.5,,40,26.25,,50,26.5,,
2017629,18:24:25,10,26.5,,40,26.25,,50,26.5,,
2017629,18:24:30,10,26.25,,40,26.25,,50,26.5,,
2017629,18:24:35,10,26.25,,40,26.25,,50,26.5,,
2017629,18:24:40,10,26.5,,40,26.25,,50,26.75,,
2017629,18:24:45,10,26.5,,40,26.25,,50,26.75,,
2017629,18:24:50,10,26.5,,40,26.25,,50,26.75,,
2017629,18:24:55,10,26.5,,40,26.25,,50,26.75,,
2017629,18:25:0,10,26.5,,40,26.25,,50,26.5,,
2017629,18:25:5,10,26.5,,40,26.25,,50,26.5,,
2017629,18:25:10,10,26.75,,40,26.25,,50,26.5,,
2017629,18:25:16,10,26.75,,40,26.25,,50,26.5,,
2017629,18:25:21,10,26.5,,40,26.25,,50,26.5,,
2017629,18:25:26,10,26.5,,40,26.25,,50,26.5,,
2017629,18:25:31,10,26.25,,40,26.25,,50,26.5,,
2017629,18:25:36,10,26.25,,40,26.25,,50,26.5,,
2017629,18:25:41,10,26.5,,40,26.25,,50,26.5,,
2017629,18:25:46,10,26.5,,40,26.25,,50,26.5,,
2017629,18:25:51,10,26.75,,40,26.25,,50,26.75,,
2017629,18:25:56,10,26.75,,40,26.25,,50,26.75,,
2017629,18:26:1,10,26.5,,40,26.25,,50,26.5,,
2017629,18:26:6,10,26.5,,40,26.25,,50,26.5,,
2017629,18:26:11,10,26.5,,40,26.25,,50,26.5,,
2017629,18:26:16,10,26.5,,40,26.25,,50,26.5,,
2017629,18:26:24,10,26.25,,40,26.25,,50,26.25,,
2017629,18:26:29,10,26.25,,40,26.25,,50,26.25,,
2017629,18:26:34,10,26.25,,40,26.25,,50,26.5,,
2017629,18:26:39,10,26.25,,40,26.25,,50,26.5,,
2017629,18:26:44,10,26.25,,40,26.25,,50,26.5,,
2017629,18:26:49,10,26.25,,40,26.25,,50,26.5,,
2017629,18:26:54,10,26.5,,40,26.25,,50,26.5,,
2017629,18:26:59,10,26.5,,40,26.25,,50,26.5,,
2017629,18:27:4,10,26.75,,40,26.25,,50,26.5,,
2017629,18:27:9,10,26.75,,40,26.25,,50,26.5,,
2017629,18:27:14,10,26.5,,40,26,,50,26.75,,
2017629,18:27:19,10,26.5,,40,26,,50,26.75,,
2017629,18:27:24,10,26.5,,40,26.25,,50,26.5,,
2017629,18:27:29,10,26.5,,40,26.25,,50,26.5,,
2017629,18:27:34,10,26.5,,40,26.25,,50,26.5,,
2017629,18:27:39,10,26.5,,40,26.25,,50,26.5,,
2017629,18:27:44,10,26.5,,40,26.5,,50,26.5,,
2017629,18:27:49,10,26.5,,40,26.5,,50,26.5,,
2017629,18:27:54,10,26.5,,40,26.25,,50,26.75,,
2017629,18:27:59,10,26.5,,40,26.25,,50,26.75,,
2017629,18:28:4,10,26.5,,40,26.25,,50,26.5,,
2017629,18:28:9,10,26.5,,40,26.25,,50,26.5,,
2017629,18:28:14,10,26.75,,40,26.5,,50,26.5,,
2017629,18:28:19,10,26.75,,40,26.5,,50,26.5,,
2017629,18:28:24,10,26.5,,40,26.25,,50,26.75,,
2017629,18:28:29,10,26.5,,40,26.25,,50,26.75,,
2017629,18:28:34,10,26.5,,40,26.25,,50,26.5,,
2017629,18:28:39,10,26.5,,40,26.25,,50,26.5,,
2017629,18:28:47,10,26.5,,40,26,,50,26.5,,
2017629,18:28:52,10,26.75,,40,26.25,,50,26.75,,
2017629,18:28:57,10,26.75,,40,26.25,,50,26.75,,
2017629,18:29:2,10,26.5,,40,26.25,,50,26.5,,
2017629,18:29:7,10,26.5,,40,26.25,,50,26.5,,
2017629,18:29:12,10,26.75,,40,26.25,,50,26.5,,
2017629,18:29:17,10,26.75,,40,26.25,,50,26.5,,
2017629,18:29:22,10,26.75,,40,26.25,,50,26.5,,
2017629,18:29:27,10,26.75,,40,26.25,,50,26.5,,
2017629,18:29:32,10,26.5,,40,26.25,,50,26.5,,
2017629,18:29:37,10,26.5,,40,26.25,,50,26.5,,
2017629,18:29:42,10,26.5,,40,26.25,,50,26.5,,
2017629,18:29:47,10,26.5,,40,26.25,,50,26.5,,
2017629,18:29:52,10,26.75,,40,26.5,,50,26.5,,
2017629,18:29:57,10,26.75,,40,26.5,,50,26.5,,
2017629,18:30:2,10,26.5,,40,26.25,,50,26.75,,
2017629,18:30:7,10,26.5,,40,26.25,,50,26.75,,
2017629,18:30:12,10,26.75,,40,26.25,,50,26.5,,
2017629,18:30:17,10,26.75,,40,26.25,,50,26.5,,
2017629,18:30:22,10,26.5,,40,26.25,,50,26.5,,
2017629,18:30:27,10,26.5,,40,26.25,,50,26.5,,
2017629,18:30:32,10,26.5,,40,26,,50,26.5,,
2017629,18:30:37,10,26.5,,40,26,,50,26.5,,
2017629,18:30:42,10,26.5,,40,26.25,,50,26.5,,
2017629,18:30:47,10,26.5,,40,26.25,,50,26.5,,
2017629,18:30:52,10,26.75,,40,26.25,,50,26.5,,
2017629,18:30:57,10,26.75,,40,26.25,,50,26.5,,
2017629,18:31:5,10,26.75,,40,26.25,,50,26.5,,
2017629,18:31:10,10,26.25,,40,26.25,,50,26.75,,
2017629,18:31:15,10,26.25,,40,26.25,,50,26.75,,
2017629,18:31:20,10,26.75,,40,26.25,,50,26.5,,
2017629,18:31:25,10,26.75,,40,26.25,,50,26.5,,
2017629,18:31:30,10,26.75,,40,26.25,,50,26.25,,
2017629,18:31:35,10,26.75,,40,26.25,,50,26.25,,
2017629,18:31:40,10,26.5,,40,26.25,,50,26.5,,
2017629,18:31:45,10,26.5,,40,26.25,,50,26.5,,
2017629,18:31:50,10,26.5,,40,26.25,,50,26.5,,
2017629,18:31:55,10,26.5,,40,26.25,,50,26.5,,
2017629,18:32:0,10,26.75,,40,26.25,,50,26.5,,
2017629,18:32:6,10,26.75,,40,26.25,,50,26.5,,
2017629,18:32:11,10,26.5,,40,26.5,,50,26.5,,
2017629,18:32:16,10,26.5,,40,26.5,,50,26.5,,
2017629,18:32:21,10,26.25,,40,26.25,,50,26.5,,
2017629,18:32:26,10,26.25,,40,26.25,,50,26.5,,
2017629,18:32:31,10,26.5,,40,26.25,,50,26.5,,
2017629,18:32:36,10,26.5,,40,26.25,,50,26.5,,
2017629,18:32:41,10,26.5,,40,26.25,,50,26.75,,
2017629,18:32:46,10,26.5,,40,26.25,,50,26.75,,
2017629,18:32:51,10,26.5,,40,26.25,,50,26.5,,
2017629,18:32:56,10,26.5,,40,26.25,,50,26.5,,
2017629,18:33:1,10,26.25,,40,26.5,,50,26.5,,
2017629,18:33:6,10,26.25,,40,26.5,,50,26.5,,
2017629,18:33:11,10,26.5,,40,26.25,,50,26.5,,
2017629,18:33:16,10,26.5,,40,26.25,,50,26.5,,
2017629,18:33:21,10,26.5,,40,26.25,,50,26.5,,
2017629,18:33:26,10,26.5,,40,26.25,,50,26.5,,
2017629,18:33:31,10,26.75,,40,26.25,,50,26.5,,
2017629,18:33:36,10,26.75,,40,26.25,,50,26.5,,
2017629,18:33:41,10,26.5,,40,26.25,,50,26.5,,
2017629,18:33:46,10,26.5,,40,26.25,,50,26.5,,
2017629,18:33:51,10,26.25,,40,26.25,,50,26.5,,
2017629,18:33:56,10,26.25,,40,26.25,,50,26.5,,
2017629,18:34:1,10,26.5,,40,26.5,,50,26.5,,
2017629,18:34:6,10,26.5,,40,26.5,,50,26.5,,
2017629,18:34:14,10,26.75,,40,26.5,,50,26.5,,
2017629,18:34:19,10,26.75,,40,26.5,,50,26.5,,
2017629,18:34:24,10,26.5,,40,26.5,,50,26.75,,
2017629,18:34:29,10,26.5,,40,26.5,,50,26.75,,
2017629,18:34:34,10,26.5,,40,26.5,,50,26.5,,
2017629,18:34:39,10,26.5,,40,26.5,,50,26.5,,
2017629,18:34:44,10,26.5,,40,26.5,,50,26.5,,
2017629,18:34:49,10,26.5,,40,26.5,,50,26.5,,
2017629,18:34:54,10,26.5,,40,26.25,,50,26.5,,
2017629,18:34:59,10,26.5,,40,26.25,,50,26.5,,
2017629,18:35:4,10,26.75,,40,26.25,,50,26.5,,
2017629,18:35:9,10,26.75,,40,26.25,,50,26.5,,
2017629,18:35:14,10,26.5,,40,26.25,,50,26.5,,
2017629,18:35:19,10,26.5,,40,26.25,,50,26.5,,
2017629,18:35:27,10,26.75,,40,26.25,,50,26.5,,
2017629,18:35:32,10,26.25,,40,26.25,,50,26.75,,
2017629,18:35:37,10,26.25,,40,26.25,,50,26.75,,
2017629,18:35:42,10,26.75,,40,26.25,,50,26.5,,
2017629,18:35:50,10,26.75,,40,26.25,,50,26.5,,
2017629,18:35:58,10,26.5,,40,26.25,,50,26.75,,
2017629,18:36:3,10,26.5,,40,26.5,,50,26.5,,
2017629,18:36:8,10,26.5,,40,26.5,,50,26.5,,
2017629,18:36:13,10,26.25,,40,26.5,,50,26.5,,
2017629,18:36:18,10,26.25,,40,26.5,,50,26.5,,
2017629,18:36:23,10,26.5,,40,26.5,,50,26.5,,
2017629,18:36:28,10,26.5,,40,26.5,,50,26.5,,
2017629,18:36:33,10,26.5,,40,26.5,,50,26.5,,
2017629,18:36:38,10,26.5,,40,26.5,,50,26.5,,
2017629,18:36:43,10,26.75,,40,26.25,,50,26.75,,
2017629,18:36:48,10,26.75,,40,26.25,,50,26.75,,
2017629,18:36:53,10,26.75,,40,26.25,,50,26.5,,
2017629,18:36:58,10,26.75,,40,26.25,,50,26.5,,
2017629,18:37:3,10,26.75,,40,26.5,,50,26.5,,
2017629,18:37:8,10,26.75,,40,26.5,,50,26.5,,
2017629,18:37:13,10,26.5,,40,26.25,,50,26.5,,
2017629,18:37:18,10,26.5,,40,26.25,,50,26.5,,
2017629,18:37:23,10,26.75,,40,26.25,,50,26.5,,
2017629,18:37:28,10,26.75,,40,26.25,,50,26.5,,
2017629,18:37:36,10,26.25,,40,26.25,,50,26.5,,
2017629,18:37:41,10,26.5,,40,26.25,,50,26.5,,
2017629,18:37:46,10,26.5,,40,26.25,,50,26.5,,
2017629,18:37:52,10,26.5,,40,26.5,,50,26.75,,
2017629,18:37:57,10,26.5,,40,26.5,,50,26.75,,
2017629,18:38:2,10,26.25,,40,26.5,,50,26.5,,
2017629,18:38:7,10,26.25,,40,26.5,,50,26.5,,
2017629,18:38:12,10,26.5,,40,26.25,,50,26.5,,
2017629,18:38:17,10,26.5,,40,26.25,,50,26.5,,
2017629,18:38:22,10,26.5,,40,26.5,,50,26.5,,
2017629,18:38:27,10,26.5,,40,26.5,,50,26.5,,
2017629,18:38:32,10,26.5,,40,26.25,,50,26.75,,
2017629,18:38:37,10,26.5,,40,26.25,,50,26.75,,
2017629,18:38:42,10,26.5,,40,26,,50,26.5,,
2017629,18:38:47,10,26.5,,40,26,,50,26.5,,
2017629,18:38:52,10,26.5,,40,26.25,,50,26.5,,
2017629,18:38:57,10,26.5,,40,26.25,,50,26.5,,
2017629,18:39:2,10,26.5,,40,26.25,,50,26.75,,
2017629,18:39:7,10,26.5,,40,26.25,,50,26.75,,
2017629,18:39:12,10,26.25,,40,26.25,,50,26.75,,
2017629,18:39:17,10,26.25,,40,26.25,,50,26.75,,
2017629,18:39:22,10,26.5,,40,26.25,,50,26.5,,
2017629,18:39:27,10,26.5,,40,26.25,,50,26.5,,
2017629,18:39:32,10,26.5,,40,26.25,,50,26.5,,
2017629,18:39:37,10,26.5,,40,26.25,,50,26.5,,
2017629,18:39:42,10,26.5,,40,26.5,,50,26.75,,
2017629,18:39:47,10,26.5,,40,26.5,,50,26.75,,
2017629,18:39:52,10,26.5,,40,26.25,,50,26.75,,
2017629,18:39:57,10,26.5,,40,26.25,,50,26.75,,
2017629,18:40:2,10,26.75,,40,26.25,,50,26.5,,
2017629,18:40:7,10,26.75,,40,26.25,,50,26.5,,
2017629,18:40:12,10,26.75,,40,26,,50,26.75,,
2017629,18:40:17,10,26.75,,40,26,,50,26.75,,
2017629,18:40:22,10,26.25,,40,26.25,,50,26.75,,
2017629,18:40:27,10,26.25,,40,26.25,,50,26.75,,
2017629,18:40:32,10,26.75,,40,26.25,,50,26.75,,
2017629,18:40:37,10,26.75,,40,26.25,,50,26.75,,
2017629,18:40:42,10,26.75,,40,26.5,,50,26.5,,
2017629,18:40:47,10,26.75,,40,26.5,,50,26.5,,
2017629,18:40:52,10,26.75,,40,26.25,,50,26.5,,
2017629,18:40:57,10,26.75,,40,26.25,,50,26.5,,
2017629,18:41:2,10,26.5,,40,26.25,,50,26.5,,
2017629,18:41:7,10,26.5,,40,26.25,,50,26.5,,
2017629,18:41:12,10,26.5,,40,26.25,,50,26.5,,
2017629,18:41:17,10,26.5,,40,26.25,,50,26.5,,
2017629,18:41:22,10,26.75,,40,26.25,,50,26.5,,
2017629,18:41:27,10,26.75,,40,26.25,,50,26.5,,
2017629,18:41:32,10,26.25,,40,26.25,,50,26.5,,
2017629,18:41:37,10,26.25,,40,26.25,,50,26.5,,
2017629,18:41:42,10,26.5,,40,26.25,,50,26.5,,
2017629,18:41:47,10,26.5,,40,26.25,,50,26.5,,
2017629,18:41:52,10,26.75,,40,26.25,,50,26.5,,
2017629,18:41:57,10,26.75,,40,26.25,,50,26.5,,
2017629,18:42:2,10,26.75,,40,26.25,,50,26.5,,
2017629,18:42:7,10,26.75,,40,26.25,,50,26.5,,
2017629,18:42:12,10,26.75,,40,26.25,,50,26.75,,
2017629,18:42:17,10,26.75,,40,26.25,,50,26.75,,
2017629,18:42:22,10,26.5,,40,26.25,,50,26.75,,
2017629,18:42:27,10,26.5,,40,26.25,,50,26.75,,
2017629,18:42:32,10,26.5,,40,26.25,,50,26.5,,
2017629,18:42:40,10,26.75,,40,26.25,,50,26.5,,
2017629,18:42:45,10,26.75,,40,26.25,,50,26.5,,
2017629,18:42:50,10,26.75,,40,26.25,,50,26.5,,
2017629,18:42:55,10,26.75,,40,26.25,,50,26.5,,
2017629,18:43:0,10,26.75,,40,26.25,,50,26.25,,
2017629,18:43:5,10,26.75,,40,26.25,,50,26.25,,
2017629,18:43:10,10,26.5,,40,26.25,,50,26.5,,
2017629,18:43:15,10,26.5,,40,26.25,,50,26.5,,
2017629,18:43:20,10,26.75,,40,26.25,,50,26.75,,
2017629,18:43:25,10,26.75,,40,26.25,,50,26.75,,
2017629,18:43:30,10,26.75,,40,26.5,,50,26.5,,
2017629,18:43:35,10,26.75,,40,26.5,,50,26.5,,
2017629,18:43:40,10,26.75,,40,26.25,,50,26.5,,
2017629,18:43:45,10,26.75,,40,26.25,,50,26.5,,
2017629,18:43:50,10,26.5,,40,26.5,,50,26.75,,
2017629,18:43:55,10,26.5,,40,26.5,,50,26.75,,
2017629,18:44:0,10,26.5,,40,26.25,,50,26.5,,
2017629,18:44:5,10,26.5,,40,26.25,,50,26.5,,
2017629,18:44:10,10,26.75,,40,26.5,,50,26.5,,
2017629,18:44:15,10,26.75,,40,26.5,,50,26.5,,
2017629,18:44:20,10,26.75,,40,26.25,,50,26.75,,
2017629,18:44:25,10,26.75,,40,26.25,,50,26.75,,
2017629,18:44:30,10,26.5,,40,26.25,,50,26.75,,
2017629,18:44:35,10,26.5,,40,26.25,,50,26.75,,
2017629,18:44:40,10,26.75,,40,26.5,,50,26.5,,
2017629,18:44:46,10,26.75,,40,26.5,,50,26.5,,
2017629,18:44:51,10,26.5,,40,26.25,,50,26.5,,
2017629,18:44:59,10,26.5,,40,26.25,,50,26.5,,
2017629,18:45:4,10,26.5,,40,26.25,,50,26.5,,
2017629,18:45:9,10,26.5,,40,26.25,,50,26.5,,
2017629,18:45:14,10,26.5,,40,26.25,,50,26.5,,
2017629,18:45:19,10,26.5,,40,26.25,,50,26.5,,
2017629,18:45:24,10,26.5,,40,26.25,,50,26.75,,
2017629,18:45:29,10,26.5,,40,26.25,,50,26.75,,
2017629,18:45:34,10,26.5,,40,26.5,,50,26.5,,
2017629,18:45:39,10,26.5,,40,26.5,,50,26.5,,
2017629,18:45:44,10,26.5,,40,26.5,,50,26.5,,
2017629,18:45:49,10,26.5,,40,26.5,,50,26.5,,
2017629,18:45:54,10,26.75,,40,26.25,,50,26.5,,
2017629,18:45:59,10,26.75,,40,26.25,,50,26.5,,
