Date,Time,Temp1RequestedTemperature[C],Temp1MeasuredTemperature[C],,Temp2RequestedTemperature[C],Temp2MeasuredTemperature[C],,Temp3RequestedTemperature[C],Temp3MeasuredTemperature[C],,
2017627,15:19:31,30,0,,20,26,,150,27,,
2017627,15:19:36,30,0,,20,26,,150,27.25,,
2017627,15:19:41,30,0,,20,26,,150,27.25,,
2017627,15:19:46,30,0,,20,26.25,,150,27,,
2017627,15:19:51,30,0,,20,26.25,,150,27,,
2017627,15:19:56,30,0,,20,26.25,,150,27.25,,
2017627,15:20:1,30,0,,20,26.25,,150,27.25,,
2017627,15:20:6,30,0,,20,26.25,,150,27,,
2017627,15:20:11,30,0,,20,26.25,,150,27,,
2017627,15:20:16,30,0,,20,26.25,,150,27,,
2017627,15:20:21,30,0,,20,26.25,,150,27,,
2017627,15:20:27,30,0,,20,26.25,,150,27,,
2017627,15:20:32,30,0,,20,26.25,,150,27,,
2017627,15:20:37,30,0,,20,26.25,,150,27,,
2017627,15:20:45,30,0,,20,26.25,,150,27,,
2017627,15:20:50,30,0,,20,26.25,,150,27,,
2017627,15:20:55,30,0,,20,26,,150,27,,
2017627,15:21:0,30,0,,20,26,,150,27,,
2017627,15:21:8,30,0,,20,26,,150,27.25,,
2017627,15:21:13,30,0,,20,26,,150,27.25,,
2017627,15:21:18,30,0,,20,26,,150,27,,
2017627,15:21:23,30,0,,20,26,,150,27,,
2017627,15:21:28,30,0,,20,26,,150,27,,
2017627,15:21:33,30,0,,20,26,,150,27,,
2017627,15:21:38,30,0,,20,26.25,,150,27.25,,
2017627,15:21:43,30,0,,20,26.25,,150,27.25,,
2017627,15:21:48,30,0,,20,26,,150,27,,
2017627,15:21:53,30,0,,20,26,,150,27,,
2017627,15:21:58,30,0,,20,26,,150,27,,
2017627,15:22:3,30,0,,20,26,,150,27,,
2017627,15:22:8,30,0,,20,26,,150,27,,
2017627,15:22:13,30,0,,20,26,,150,27,,
2017627,15:22:18,30,0,,20,26,,150,27,,
2017627,15:22:23,30,0,,20,26,,150,27.25,,
2017627,15:22:28,30,0,,20,26,,150,27.25,,
2017627,15:22:36,30,0,,20,26.25,,150,27,,
2017627,15:22:41,30,0,,20,26.25,,150,27,,
2017627,15:22:46,30,0,,20,26,,150,27.25,,
2017627,15:22:54,30,0,,20,26.25,,150,27.25,,
2017627,15:22:59,30,0,,20,26.25,,150,27.25,,
2017627,15:23:9,30,-1,,20,-1,,150,-1,,
2017627,15:23:17,30,0,,20,26,,150,27,,
2017627,15:23:22,30,0,,20,26,,150,27,,
2017627,15:23:27,30,0,,20,25.75,,150,27,,
2017627,15:23:32,30,0,,20,25.75,,150,27,,
2017627,15:23:37,30,0,,20,25.75,,150,27.25,,
2017627,15:23:42,30,0,,20,25.75,,150,27.25,,
2017627,15:23:47,30,0,,20,26,,150,27,,
2017627,15:23:52,30,0,,20,26,,150,27,,
2017627,15:24:0,30,0,,20,26,,150,27,,
2017627,15:24:5,30,0,,20,25.75,,150,27,,
2017627,15:24:10,30,0,,20,25.75,,150,27,,
2017627,15:24:15,30,0,,20,26,,150,27,,
2017627,15:24:20,30,0,,20,26,,150,27,,
2017627,15:24:25,30,0,,20,26,,150,27,,
2017627,15:24:30,30,0,,20,26,,150,27,,
2017627,15:24:35,30,0,,20,26,,150,27,,
2017627,15:24:40,30,0,,20,26,,150,27,,
2017627,15:24:45,30,0,,20,25.75,,150,27,,
2017627,15:24:50,30,0,,20,25.75,,150,27,,
2017627,15:24:55,30,0,,20,25.75,,150,27,,
2017627,15:25:0,30,0,,20,25.75,,150,27,,
2017627,15:25:5,30,0,,20,25.75,,150,27,,
2017627,15:25:10,30,0,,20,25.75,,150,27,,
2017627,15:25:15,30,0,,20,25.75,,150,27,,
2017627,15:25:20,30,0,,20,25.75,,150,27,,
2017627,15:25:26,30,0,,20,26.25,,150,27,,
2017627,15:25:31,30,0,,20,26.25,,150,27,,
2017627,15:25:36,30,0,,20,25.75,,150,27,,
2017627,15:25:41,30,0,,20,25.75,,150,27,,
2017627,15:25:49,30,0,,20,26.25,,150,27,,
2017627,15:25:54,30,0,,20,26.25,,150,27,,
2017627,15:25:59,30,0,,20,26.25,,150,27,,
2017627,15:26:4,30,0,,20,26,,150,27,,
2017627,15:26:9,30,0,,20,26,,150,27,,
2017627,15:26:14,30,0,,20,26,,150,27,,
2017627,15:26:19,30,0,,20,26,,150,27,,
2017627,15:26:24,30,0,,20,26,,150,27,,
2017627,15:26:29,30,0,,20,26,,150,27,,
2017627,15:26:34,30,0,,20,26,,150,26.75,,
2017627,15:26:39,30,0,,20,26,,150,26.75,,
2017627,15:26:44,30,0,,20,26.25,,150,27,,
2017627,15:26:49,30,0,,20,26.25,,150,27,,
2017627,15:26:54,30,0,,20,26,,150,26.75,,
2017627,15:26:59,30,0,,20,26,,150,26.75,,
2017627,15:27:4,30,0,,20,26,,150,26.75,,
2017627,15:27:9,30,0,,20,26,,150,26.75,,
2017627,15:27:14,30,0,,20,26.25,,150,26.75,,
2017627,15:27:19,30,0,,20,26.25,,150,26.75,,
2017627,15:27:24,30,0,,20,26,,150,27,,
2017627,15:27:29,30,0,,20,26,,150,27,,
2017627,15:27:34,30,0,,20,25.75,,150,27,,
2017627,15:27:39,30,0,,20,25.75,,150,27,,
2017627,15:27:44,30,0,,20,26,,150,27,,
2017627,15:27:49,30,0,,20,26,,150,27,,
2017627,15:27:57,30,0,,20,25.75,,150,26.75,,
2017627,15:28:2,30,0,,20,25.75,,150,26.75,,
2017627,15:28:7,30,0,,20,26,,150,26.75,,
2017627,15:28:12,30,0,,20,26,,150,26.75,,
2017627,15:28:17,30,0,,20,26.25,,150,27,,
2017627,15:28:22,30,0,,20,26.25,,150,27,,
2017627,15:28:27,30,0,,20,26,,150,26.75,,
2017627,15:28:32,30,0,,20,26,,150,26.75,,
2017627,15:28:37,30,0,,20,26,,150,26.75,,
2017627,15:28:42,30,0,,20,26,,150,26.75,,
2017627,15:28:52,30,-1,,20,-1,,150,-1,,
2017627,15:28:57,30,0,,20,26.25,,150,27,,
2017627,15:29:2,30,0,,20,26.25,,150,27,,
2017627,15:29:7,30,0,,20,26.25,,150,27,,
2017627,15:29:12,30,0,,20,26.25,,150,27,,
2017627,15:29:17,30,0,,20,26,,150,26.75,,
2017627,15:29:22,30,0,,20,26,,150,26.75,,
2017627,15:29:30,30,0,,20,26.25,,150,26.75,,
2017627,15:29:40,30,-1,,20,-1,,150,-1,,
2017627,15:29:45,30,0,,20,26,,150,26.75,,
2017627,15:29:50,30,0,,20,26,,150,26.75,,
2017627,15:29:55,30,0,,20,26,,150,26.75,,
2017627,15:30:3,30,0,,20,26,,150,26.75,,
2017627,15:30:8,30,0,,20,26,,150,26.75,,
2017627,15:30:13,30,0,,20,25.75,,150,26.75,,
2017627,15:30:18,30,0,,20,25.75,,150,26.75,,
2017627,15:30:24,30,0,,20,26,,150,26.75,,
2017627,15:30:32,30,0,,20,26,,150,26.75,,
2017627,15:30:37,30,0,,20,26,,150,26.75,,
2017627,15:30:45,30,0,,20,26,,150,26.75,,
2017627,15:30:53,30,0,,20,26,,150,26.75,,
2017627,15:30:58,30,0,,20,25.75,,150,26.75,,
2017627,15:31:3,30,0,,20,25.75,,150,26.75,,
2017627,15:31:8,30,0,,20,25.75,,150,26.75,,
2017627,15:31:13,30,0,,20,26,,150,26.75,,
2017627,15:31:18,30,0,,20,26,,150,26.75,,
2017627,15:31:23,30,0,,20,25.75,,150,26.75,,
2017627,15:31:31,30,0,,20,25.75,,150,26.75,,
2017627,15:31:36,30,0,,20,26,,150,26.75,,
2017627,15:31:41,30,0,,20,26,,150,26.75,,
2017627,15:31:46,30,0,,20,26,,150,26.75,,
2017627,15:31:51,30,0,,20,26,,150,26.75,,
2017627,15:31:56,30,0,,20,26.25,,150,26.75,,
2017627,15:32:1,30,0,,20,26.25,,150,26.75,,
2017627,15:32:6,30,0,,20,25.75,,150,26.75,,
2017627,15:32:11,30,0,,20,25.75,,150,26.75,,
2017627,15:32:19,30,0,,20,25.75,,150,26.75,,
2017627,15:32:24,30,0,,20,26,,150,26.75,,
2017627,15:32:32,30,0,,20,26,,150,26.75,,
2017627,15:32:37,30,0,,20,26.25,,150,27,,
2017627,15:32:42,30,0,,20,26.25,,150,27,,
2017627,15:32:47,30,0,,20,25.75,,150,26.75,,
2017627,15:32:52,30,0,,20,25.75,,150,26.75,,
2017627,15:33:0,30,0,,20,26,,150,26.75,,
2017627,15:33:5,30,0,,20,26,,150,26.75,,
2017627,15:33:10,30,0,,20,26,,150,26.75,,
2017627,15:33:15,30,0,,20,26,,150,26.75,,
2017627,15:33:20,30,0,,20,26,,150,26.75,,
2017627,15:33:25,30,0,,20,25.75,,150,26.75,,
2017627,15:33:30,30,0,,20,25.75,,150,26.75,,
2017627,15:33:35,30,0,,20,26,,150,26.5,,
2017627,15:33:40,30,0,,20,26,,150,26.5,,
2017627,15:33:45,30,0,,20,25.5,,150,26.75,,
2017627,15:33:50,30,0,,20,25.5,,150,26.75,,
2017627,15:33:55,30,0,,20,25.75,,150,26.75,,
2017627,15:34:0,30,0,,20,25.75,,150,26.75,,
2017627,15:34:5,30,0,,20,25.5,,150,26.5,,
2017627,15:34:10,30,0,,20,25.5,,150,26.5,,
2017627,15:34:15,30,0,,20,25.75,,150,26.75,,
2017627,15:34:20,30,0,,20,25.75,,150,26.75,,
2017627,15:34:30,30,-1,,20,-1,,150,-1,,
2017627,15:34:35,30,0,,20,25.75,,150,26.5,,
2017627,15:34:40,30,0,,20,25.75,,150,26.5,,
2017627,15:34:48,30,0,,20,25.75,,150,26.5,,
2017627,15:34:54,30,0,,20,25.75,,150,26.75,,
2017627,15:34:59,30,0,,20,25.75,,150,26.75,,
2017627,15:35:4,30,0,,20,26,,150,26.75,,
2017627,15:35:9,30,0,,20,26,,150,26.75,,
2017627,15:35:14,30,0,,20,25.5,,150,26.75,,
2017627,15:35:19,30,0,,20,25.5,,150,26.75,,
2017627,15:35:24,30,0,,20,25.75,,150,26.5,,
2017627,15:35:29,30,0,,20,25.75,,150,26.5,,
2017627,15:35:34,30,0,,20,25.75,,150,26.75,,
2017627,15:35:39,30,0,,20,25.75,,150,26.75,,
2017627,15:35:44,30,0,,20,25.75,,150,26.75,,
2017627,15:35:49,30,0,,20,25.75,,150,26.75,,
2017627,15:35:54,30,0,,20,25.5,,150,26.75,,
2017627,15:36:4,30,-1,,20,-1,,150,-1,,
2017627,15:36:9,30,0,,20,25.5,,150,26.75,,
2017627,15:36:17,30,0,,20,25.75,,150,26.75,,
2017627,15:36:22,30,0,,20,25.75,,150,26.75,,
2017627,15:36:27,30,0,,20,26,,150,26.75,,
2017627,15:36:32,30,0,,20,26,,150,26.75,,
2017627,15:36:37,30,0,,20,25.75,,150,26.75,,
2017627,15:36:42,30,0,,20,25.75,,150,26.75,,
2017627,15:36:47,30,0,,20,25.75,,150,26.75,,
2017627,15:36:52,30,0,,20,25.75,,150,26.75,,
2017627,15:36:57,30,0,,20,25.75,,150,26.75,,
2017627,15:37:2,30,0,,20,25.75,,150,26.75,,
2017627,15:37:10,30,0,,20,25.5,,150,26.75,,
2017627,15:37:15,30,0,,20,26,,150,26.5,,
2017627,15:37:20,30,0,,20,26,,150,26.5,,
2017627,15:37:28,30,0,,20,25.75,,150,26.75,,
2017627,15:37:33,30,0,,20,25.5,,150,26.75,,
2017627,15:37:38,30,0,,20,25.5,,150,26.75,,
2017627,15:37:43,30,0,,20,25.75,,150,26.75,,
2017627,15:37:48,30,0,,20,25.75,,150,26.75,,
2017627,15:37:53,30,0,,20,25.75,,150,26.75,,
2017627,15:37:58,30,0,,20,25.75,,150,26.75,,
2017627,15:38:3,30,0,,20,25.75,,150,26.75,,
2017627,15:38:8,30,0,,20,25.75,,150,26.75,,
2017627,15:38:13,30,0,,20,25.75,,150,26.75,,
2017627,15:38:18,30,0,,20,25.75,,150,26.75,,
2017627,15:38:23,30,0,,20,25.75,,150,26.75,,
2017627,15:38:28,30,0,,20,25.75,,150,26.75,,
2017627,15:38:33,30,0,,20,25.5,,150,26.5,,
2017627,15:38:38,30,0,,20,25.5,,150,26.5,,
2017627,15:38:43,30,0,,20,25.5,,150,26.75,,
2017627,15:38:48,30,0,,20,25.5,,150,26.75,,
2017627,15:38:53,30,0,,20,25.5,,150,26.75,,
2017627,15:38:58,30,0,,20,25.5,,150,26.75,,
2017627,15:39:3,30,0,,20,25.5,,150,26.75,,
2017627,15:39:8,30,0,,20,25.5,,150,26.75,,
2017627,15:39:13,30,0,,20,25.5,,150,26.75,,
2017627,15:39:18,30,0,,20,25.5,,150,26.75,,
2017627,15:39:23,30,0,,20,25.75,,150,26.75,,
2017627,15:39:28,30,0,,20,25.75,,150,26.75,,
2017627,15:39:33,30,0,,20,25.5,,150,26.75,,
2017627,15:39:41,30,0,,20,25.5,,150,26.75,,
2017627,15:39:46,30,0,,20,25.75,,150,26.75,,
2017627,15:39:51,30,0,,20,25.75,,150,26.75,,
2017627,15:39:56,30,0,,20,25.5,,150,26.75,,
2017627,15:40:1,30,0,,20,25.5,,150,26.75,,
2017627,15:40:9,30,0,,20,25.5,,150,26.75,,
2017627,15:40:14,30,0,,20,25.25,,150,26.75,,
2017627,15:40:19,30,0,,20,25.25,,150,26.75,,
2017627,15:40:24,30,0,,20,25.5,,150,26.75,,
2017627,15:40:29,30,0,,20,25.5,,150,26.75,,
2017627,15:40:34,30,0,,20,25.75,,150,26.5,,
2017627,15:40:43,30,0,,20,25.75,,150,26.5,,
2017627,15:40:48,30,0,,20,25.5,,150,26.75,,
2017627,15:40:53,30,0,,20,25.5,,150,26.75,,
2017627,15:40:58,30,0,,20,25.75,,150,26.75,,
2017627,15:41:3,30,0,,20,25.75,,150,26.75,,
2017627,15:41:11,30,0,,20,25.75,,150,26.75,,
2017627,15:41:19,30,0,,20,25.5,,150,26.75,,
2017627,15:41:27,30,0,,20,25.5,,150,26.75,,
2017627,15:41:32,30,0,,20,25.5,,150,26.75,,
2017627,15:41:37,30,0,,20,25.5,,150,26.75,,
2017627,15:41:42,30,0,,20,25.5,,150,26.75,,
2017627,15:41:47,30,0,,20,25.25,,150,26.5,,
2017627,15:41:52,30,0,,20,25.25,,150,26.5,,
2017627,15:41:57,30,0,,20,25.5,,150,26.75,,
2017627,15:42:2,30,0,,20,25.5,,150,26.75,,
2017627,15:42:7,30,0,,20,25.25,,150,26.5,,
2017627,15:42:12,30,0,,20,25.25,,150,26.5,,
2017627,15:42:17,30,0,,20,25.5,,150,26.5,,
2017627,15:42:25,30,0,,20,25.25,,150,26.75,,
2017627,15:42:30,30,0,,20,25.25,,150,26.75,,
2017627,15:42:35,30,0,,20,25.5,,150,26.75,,
2017627,15:42:40,30,0,,20,25.5,,150,26.75,,
2017627,15:42:45,30,0,,20,25.5,,150,26.75,,
2017627,15:42:50,30,0,,20,25.5,,150,26.75,,
2017627,15:42:55,30,0,,20,25.5,,150,26.5,,
2017627,15:43:3,30,0,,20,25.5,,150,26.75,,
2017627,15:43:8,30,0,,20,25.5,,150,26.75,,
2017627,15:43:13,30,0,,20,25.5,,150,26.75,,
2017627,15:43:18,30,0,,20,25.5,,150,26.75,,
2017627,15:43:23,30,0,,20,25.25,,150,26.75,,
2017627,15:43:31,30,0,,20,25.25,,150,26.75,,
2017627,15:43:36,30,0,,20,25.5,,150,26.75,,
2017627,15:43:41,30,0,,20,25.5,,150,26.75,,
2017627,15:43:46,30,0,,20,25.5,,150,26.75,,
2017627,15:43:51,30,0,,20,25.5,,150,26.75,,
2017627,15:43:56,30,0,,20,25.5,,150,26.75,,
2017627,15:44:1,30,0,,20,25.5,,150,26.75,,
2017627,15:44:6,30,0,,20,25.5,,150,26.5,,
2017627,15:44:11,30,0,,20,25.5,,150,26.5,,
2017627,15:44:16,30,0,,20,25.5,,150,26.5,,
2017627,15:44:21,30,0,,20,25.5,,150,26.5,,
2017627,15:44:26,30,0,,20,25.5,,150,26.5,,
2017627,15:44:31,30,0,,20,25.5,,150,26.5,,
2017627,15:44:39,30,0,,20,25.5,,150,26.5,,
2017627,15:44:44,30,0,,20,25.5,,150,26.5,,
2017627,15:44:49,30,0,,20,25.5,,150,26.5,,
2017627,15:44:54,30,0,,20,25.5,,150,26.75,,
2017627,15:44:59,30,0,,20,25.5,,150,26.75,,
2017627,15:45:4,30,0,,20,25.5,,150,26.75,,
2017627,15:45:9,30,0,,20,25.5,,150,26.75,,
2017627,15:45:14,30,0,,20,25.5,,150,26.75,,
2017627,15:45:19,30,0,,20,25.5,,150,26.75,,
2017627,15:45:24,30,0,,20,25.5,,150,26.75,,
2017627,15:45:29,30,0,,20,25.5,,150,26.75,,
2017627,15:45:34,30,0,,20,25.5,,150,26.5,,
2017627,15:45:39,30,0,,20,25.5,,150,26.5,,
2017627,15:45:44,30,0,,20,25.5,,150,26.5,,
2017627,15:45:49,30,0,,20,25.5,,150,26.5,,
2017627,15:45:57,30,0,,20,25.25,,150,26.75,,
2017627,15:46:2,30,0,,20,25.25,,150,26.75,,
2017627,15:46:7,30,0,,20,25.5,,150,26.75,,
2017627,15:46:12,30,0,,20,25.5,,150,26.75,,
2017627,15:46:18,30,0,,20,25.5,,150,27,,
2017627,15:46:23,30,0,,20,25.5,,150,27,,
2017627,15:46:28,30,0,,20,25.5,,150,26.75,,
2017627,15:46:33,30,0,,20,25.5,,150,26.75,,
2017627,15:46:38,30,0,,20,25.5,,150,26.5,,
2017627,15:46:46,30,0,,20,25.5,,150,26.75,,
2017627,15:46:51,30,0,,20,25.5,,150,26.75,,
2017627,15:46:56,30,0,,20,25.25,,150,26.5,,
2017627,15:47:1,30,0,,20,25.25,,150,26.5,,
2017627,15:47:6,30,0,,20,25.25,,150,26.5,,
2017627,15:47:11,30,0,,20,25.25,,150,26.5,,
2017627,15:47:16,30,0,,20,25.5,,150,26.5,,
2017627,15:47:21,30,0,,20,25.5,,150,26.5,,
2017627,15:47:26,30,0,,20,25.5,,150,26.5,,
2017627,15:47:34,30,0,,20,25.5,,150,26.75,,
2017627,15:47:39,30,0,,20,25.5,,150,26.75,,
2017627,15:47:44,30,0,,20,25.25,,150,26.5,,
2017627,15:47:49,30,0,,20,25.25,,150,26.5,,
2017627,15:47:57,30,0,,20,25.5,,150,26.5,,
2017627,15:48:2,30,0,,20,25.5,,150,26.5,,
2017627,15:48:7,30,0,,20,25.5,,150,26.75,,
2017627,15:48:12,30,0,,20,25.5,,150,26.75,,
2017627,15:48:17,30,0,,20,25.5,,150,26.5,,
2017627,15:48:22,30,0,,20,25.5,,150,26.5,,
2017627,15:48:27,30,0,,20,25.5,,150,26.5,,
2017627,15:48:35,30,0,,20,25.5,,150,26.5,,
2017627,15:48:40,30,0,,20,25.5,,150,26.5,,
2017627,15:48:45,30,0,,20,25.5,,150,26.75,,
2017627,15:48:55,30,-1,,20,-1,,150,-1,,
2017627,15:49:0,30,0,,20,25.5,,150,26.75,,
2017627,15:49:5,30,0,,20,25.5,,150,26.5,,
2017627,15:49:10,30,0,,20,25.5,,150,26.5,,
2017627,15:49:15,30,0,,20,25.5,,150,26.5,,
2017627,15:49:20,30,0,,20,25.5,,150,26.5,,
2017627,15:49:28,30,0,,20,25.5,,150,26.5,,
2017627,15:49:33,30,0,,20,25.5,,150,26.5,,
2017627,15:49:38,30,0,,20,25.5,,150,26.5,,
2017627,15:49:43,30,0,,20,25.5,,150,26.5,,
2017627,15:49:48,30,0,,20,25.5,,150,26.5,,
2017627,15:49:53,30,0,,20,25.5,,150,26.75,,
2017627,15:49:58,30,0,,20,25.5,,150,26.75,,
2017627,15:50:3,30,0,,20,25.5,,150,26.75,,
2017627,15:50:8,30,0,,20,25.5,,150,26.75,,
2017627,15:50:13,30,0,,20,25.5,,150,26.5,,
2017627,15:50:18,30,0,,20,25.5,,150,26.5,,
2017627,15:50:23,30,0,,20,25.5,,150,26.5,,
2017627,15:50:28,30,0,,20,25.5,,150,26.5,,
2017627,15:50:33,30,0,,20,25.5,,150,26.5,,
2017627,15:50:41,30,0,,20,25.5,,150,26.5,,
2017627,15:50:49,30,0,,20,25.5,,150,26.5,,
2017627,15:50:54,30,0,,20,25.25,,150,27,,
2017627,15:50:59,30,0,,20,25.25,,150,27,,
2017627,15:51:4,30,0,,20,25.5,,150,26.75,,
2017627,15:51:9,30,0,,20,25.5,,150,26.75,,
2017627,15:51:14,30,0,,20,25.25,,150,26.5,,
2017627,15:51:19,30,0,,20,25.25,,150,26.5,,
2017627,15:51:24,30,0,,20,25.25,,150,26.5,,
2017627,15:51:29,30,0,,20,25.25,,150,26.5,,
2017627,15:51:34,30,0,,20,25.5,,150,26.75,,
2017627,15:51:40,30,0,,20,25.5,,150,26.75,,
2017627,15:51:45,30,0,,20,25.75,,150,27,,
2017627,15:51:50,30,0,,20,25.75,,150,27,,
