Temp1Date,Temp1Time,Temp1RequestedTemperature[C],Temp1MeasuredTemperature[C],,Temp2Date,Temp2Time,Temp2RequestedTemperature[C],Temp2MeasuredTemperature[C],,Temp3Date,Temp3Time,Temp3RequestedTemperature[C],Temp3MeasuredTemperature[C],,
201771,17:14:10,10,25.5,,10,25.5,,50,26.25,,
201771,17:14:15,10,25.5,,10,25.5,,50,26.25,,
201771,17:14:20,10,25.25,,10,25.5,,50,26.25,,
201771,17:14:25,10,25.25,,10,25.5,,50,26.25,,
201771,17:14:30,10,25.5,,10,25.5,,50,26.25,,
201771,17:14:35,10,25.5,,10,25.5,,50,26.25,,
201771,17:14:40,10,25.25,,10,25.5,,50,26.25,,
201771,17:14:45,10,25.25,,10,25.5,,50,26.25,,
201771,17:14:50,10,25.5,,10,25.25,,50,26,,
201771,17:14:55,10,25.5,,10,25.25,,50,26,,
201771,17:15:0,10,25.5,,10,25.5,,50,26.25,,
201771,17:15:5,10,25.5,,10,25.5,,50,26.25,,
201771,17:15:10,10,25.5,,10,25.5,,50,26.25,,
201771,17:15:15,10,25.5,,10,25.5,,50,26.25,,
201771,17:15:20,10,25.25,,10,25.5,,50,26.25,,
201771,17:15:25,10,25.25,,10,25.5,,50,26.25,,
201771,17:15:30,10,25.25,,10,25.25,,50,26.25,,
201771,17:15:35,10,25.25,,10,25.25,,50,26.25,,
201771,17:15:40,10,25.5,,10,25.5,,50,26.25,,
201771,17:15:45,10,25.5,,10,25.5,,50,26.25,,
201771,17:15:50,10,25.25,,10,25.5,,50,26,,
201771,17:15:55,10,25.25,,10,25.5,,50,26,,
201771,17:16:0,10,25.5,,10,25.25,,50,26.25,,
201771,17:16:5,10,25.5,,10,25.25,,50,26.25,,
201771,17:16:10,10,25.25,,10,25.75,,50,26.25,,
201771,17:16:15,10,25.25,,10,25.75,,50,26.25,,
201771,17:16:20,10,25.5,,10,25.5,,50,26.25,,
201771,17:16:25,10,25.5,,10,25.5,,50,26.25,,
201771,17:16:30,10,25.25,,10,25.5,,50,26.25,,
201771,17:16:35,10,25.25,,10,25.5,,50,26.25,,
201771,17:16:43,10,25.5,,10,25.5,,50,26,,
201771,17:16:48,10,25.5,,10,25.25,,50,26.25,,
