Date,Time,Temp1RequestedTemperature[C],Temp1MeasuredTemperature[C],,Temp2RequestedTemperature[C],Temp2MeasuredTemperature[C],,Temp3RequestedTemperature[C],Temp3MeasuredTemperature[C],,
2017630,12:37:26,10,26.25,,10,26,,50,26.5,,
2017630,12:37:32,10,26.25,,10,26,,50,26.5,,
2017630,12:37:37,10,26.25,,10,25.75,,50,26.5,,
2017630,12:37:42,10,26.25,,10,25.75,,50,26.5,,
2017630,12:37:47,10,26.25,,10,26,,50,26.75,,
2017630,12:37:52,10,26.25,,10,26,,50,26.75,,
2017630,12:37:57,10,26.25,,10,26,,50,26.5,,
2017630,12:38:2,10,26.25,,10,26,,50,26.5,,
2017630,12:38:7,10,26.25,,10,25.75,,50,26.5,,
2017630,12:38:12,10,26.25,,10,25.75,,50,26.5,,
2017630,12:38:17,10,26.25,,10,25.75,,50,26.5,,
2017630,12:38:22,10,26.25,,10,25.75,,50,26.5,,
2017630,12:38:27,10,26.25,,10,25.75,,50,26.5,,
2017630,12:38:32,10,26.25,,10,25.75,,50,26.5,,
2017630,12:38:37,10,26.25,,10,25.75,,50,26.5,,
2017630,12:38:42,10,26.25,,10,25.75,,50,26.5,,
2017630,12:38:47,10,26.25,,10,25.75,,50,26.5,,
2017630,12:38:52,10,26.25,,10,25.75,,50,26.5,,
2017630,12:38:57,10,26.25,,10,25.75,,50,26.5,,
2017630,12:39:2,10,26.25,,10,25.75,,50,26.5,,
2017630,12:39:7,10,26.25,,10,25.75,,50,26.5,,
2017630,12:39:12,10,26.25,,10,25.75,,50,26.5,,
2017630,12:39:17,10,26.25,,10,26,,50,26.75,,
2017630,12:39:22,10,26.25,,10,26,,50,26.75,,
2017630,12:39:27,10,0,,10,0,,50,0,,
2017630,12:39:32,10,26,,10,25.75,,50,26.5,,
2017630,12:39:37,10,26,,10,25.75,,50,26.5,,
2017630,12:39:42,10,26.25,,10,25.75,,50,26.5,,
2017630,12:39:47,10,26.25,,10,25.75,,50,26.5,,
2017630,12:39:52,10,26.5,,10,25.75,,50,26.75,,
2017630,12:39:57,10,26.5,,10,25.75,,50,26.75,,
2017630,12:40:2,10,26.25,,10,26,,50,26.5,,
2017630,12:40:7,10,26.25,,10,26,,50,26.5,,
2017630,12:40:15,10,26,,10,25.75,,50,26.5,,
2017630,12:40:20,10,26.25,,10,25.75,,50,26.5,,
2017630,12:40:25,10,26.25,,10,25.75,,50,26.5,,
2017630,12:40:30,10,26.25,,10,25.75,,50,26.5,,
2017630,12:40:35,10,26.25,,10,25.75,,50,26.5,,
2017630,12:40:40,10,26.25,,10,25.75,,50,26.5,,
2017630,12:40:45,10,26.25,,10,25.75,,50,26.5,,
2017630,12:40:50,10,26.25,,10,25.75,,50,26.5,,
2017630,12:40:55,10,26.25,,10,25.75,,50,26.5,,
2017630,12:41:5,10,-1,,10,-1,,50,-1,,
2017630,12:41:10,10,0,,10,0,,50,0,,
2017630,12:41:15,10,25.5,,10,25,,50,25.75,,
2017630,12:41:20,10,25.5,,10,25,,50,25.75,,
2017630,12:41:25,10,26,,10,25.75,,50,26.5,,
2017630,12:41:30,10,26,,10,25.75,,50,26.5,,
2017630,12:41:35,10,26.25,,10,25.75,,50,26.5,,
2017630,12:41:40,10,26.25,,10,25.75,,50,26.5,,
2017630,12:41:45,10,26.25,,10,25.75,,50,26.5,,
2017630,12:41:50,10,26.25,,10,25.75,,50,26.5,,
2017630,12:41:55,10,26,,10,25.75,,50,26.5,,
2017630,12:42:0,10,26,,10,25.75,,50,26.5,,
2017630,12:42:5,10,26.5,,10,25.75,,50,26.5,,
2017630,12:42:10,10,26.5,,10,25.75,,50,26.5,,
2017630,12:42:15,10,26.25,,10,25.75,,50,26.5,,
2017630,12:42:23,10,26.25,,10,25.75,,50,26.5,,
2017630,12:42:28,10,26.25,,10,25.75,,50,26.5,,
2017630,12:42:33,10,26.25,,10,25.75,,50,26.5,,
2017630,12:42:38,10,26.25,,10,25.75,,50,26.75,,
2017630,12:42:43,10,26.25,,10,25.75,,50,26.75,,
2017630,12:42:48,10,26,,10,25.75,,50,26.5,,
2017630,12:42:54,10,26,,10,25.75,,50,26.5,,
2017630,12:42:59,10,26.25,,10,25.75,,50,26.5,,
2017630,12:43:4,10,26.25,,10,25.75,,50,26.5,,
2017630,12:43:9,10,26.25,,10,25.75,,50,26.5,,
2017630,12:43:14,10,26.25,,10,25.75,,50,26.5,,
2017630,12:43:19,10,26.5,,10,26,,50,26.5,,
2017630,12:43:24,10,26.5,,10,26,,50,26.5,,
2017630,12:43:29,10,26.25,,10,25.75,,50,26.5,,
2017630,12:43:37,10,26.5,,10,25.75,,50,26.5,,
2017630,12:43:42,10,26.5,,10,25.75,,50,26.5,,
2017630,12:43:47,10,26.25,,10,25.75,,50,26.5,,
2017630,12:43:52,10,26.25,,10,25.75,,50,26.5,,
2017630,12:43:57,10,26.25,,10,26,,50,26.5,,
2017630,12:44:2,10,26.25,,10,26,,50,26.5,,
2017630,12:44:10,10,26.25,,10,25.5,,50,26.5,,
2017630,12:44:15,10,26.25,,10,25.75,,50,26.5,,
2017630,12:44:20,10,26.25,,10,25.75,,50,26.5,,
2017630,12:44:25,10,26,,10,25.75,,50,26.5,,
2017630,12:44:30,10,26,,10,25.75,,50,26.5,,
2017630,12:44:35,10,26.25,,10,26,,50,26.5,,
2017630,12:44:40,10,26.25,,10,26,,50,26.5,,
2017630,12:44:45,10,26.25,,10,25.75,,50,26.5,,
2017630,12:44:50,10,26.25,,10,25.75,,50,26.5,,
2017630,12:44:55,10,26,,10,25.75,,50,26.5,,
2017630,12:45:0,10,26,,10,25.75,,50,26.5,,
2017630,12:45:5,10,26.25,,10,25.75,,50,26.5,,
2017630,12:45:10,10,26.25,,10,25.75,,50,26.5,,
2017630,12:45:15,10,26.25,,10,25.75,,50,26.5,,
2017630,12:45:20,10,26.25,,10,25.75,,50,26.5,,
2017630,12:45:25,10,26.25,,10,25.75,,50,26.5,,
2017630,12:45:30,10,26.25,,10,25.75,,50,26.5,,
2017630,12:45:35,10,26.25,,10,25.75,,50,26.5,,
2017630,12:45:40,10,26.25,,10,25.75,,50,26.5,,
2017630,12:45:45,10,26.25,,10,25.75,,50,26.5,,
2017630,12:45:50,10,26.25,,10,25.75,,50,26.5,,
2017630,12:45:55,10,26.25,,10,25.75,,50,26.5,,
2017630,12:46:0,10,26.25,,10,25.75,,50,26.5,,
2017630,12:46:5,10,26.25,,10,25.75,,50,26.5,,
2017630,12:46:10,10,26.25,,10,25.75,,50,26.5,,
2017630,12:46:15,10,26.25,,10,25.75,,50,26.5,,
2017630,12:46:20,10,26.25,,10,25.75,,50,26.5,,
2017630,12:46:25,10,26.25,,10,25.75,,50,26.5,,
2017630,12:46:30,10,26.25,,10,25.75,,50,26.5,,
2017630,12:46:35,10,26.25,,10,25.75,,50,26.5,,
2017630,12:46:40,10,26.25,,10,25.75,,50,26.5,,
2017630,12:46:45,10,26.25,,10,25.75,,50,26.5,,
2017630,12:46:50,10,26.25,,10,25.75,,50,26.5,,
2017630,12:46:55,10,26.25,,10,26,,50,26.5,,
2017630,12:47:0,10,26.25,,10,26,,50,26.5,,
2017630,12:47:5,10,26.25,,10,25.75,,50,26.5,,
2017630,12:47:10,10,26.25,,10,25.75,,50,26.5,,
2017630,12:47:15,10,26,,10,25.75,,50,26.5,,
2017630,12:47:20,10,26,,10,25.75,,50,26.5,,
2017630,12:47:25,10,26.25,,10,25.75,,50,26.5,,
2017630,12:47:30,10,26.25,,10,25.75,,50,26.5,,
2017630,12:47:35,10,26.25,,10,25.75,,50,26.5,,
2017630,12:47:40,10,26.25,,10,25.75,,50,26.5,,
2017630,12:47:45,10,26.25,,10,25.75,,50,26.5,,
2017630,12:47:50,10,26.25,,10,25.75,,50,26.5,,
2017630,12:47:55,10,26.25,,10,25.75,,50,26.5,,
2017630,12:48:0,10,26.25,,10,25.75,,50,26.5,,
2017630,12:48:5,10,26.25,,10,25.75,,50,26.5,,
2017630,12:48:10,10,26.25,,10,25.75,,50,26.5,,
2017630,12:48:16,10,26,,10,25.5,,50,26.25,,
2017630,12:48:21,10,26,,10,25.5,,50,26.25,,
2017630,12:48:26,10,26.25,,10,25.75,,50,26.5,,
2017630,12:48:31,10,26.25,,10,25.75,,50,26.5,,
2017630,12:48:39,10,26.25,,10,25.5,,50,26.25,,
2017630,12:48:44,10,26.25,,10,25.5,,50,26.25,,
2017630,12:48:49,10,26,,10,25.75,,50,26.25,,
2017630,12:48:54,10,26,,10,25.75,,50,26.25,,
2017630,12:48:59,10,26.5,,10,25.75,,50,26.25,,
2017630,12:49:4,10,26.5,,10,25.75,,50,26.25,,
2017630,12:49:9,10,26,,10,25.5,,50,26.5,,
2017630,12:49:14,10,26,,10,25.5,,50,26.5,,
2017630,12:49:19,10,26,,10,25.5,,50,26.25,,
2017630,12:49:24,10,26,,10,25.5,,50,26.25,,
2017630,12:49:29,10,26.25,,10,25.75,,50,26.25,,
2017630,12:49:34,10,26.25,,10,25.75,,50,26.25,,
2017630,12:49:39,10,26,,10,25.75,,50,26.25,,
2017630,12:49:44,10,26,,10,25.75,,50,26.25,,
2017630,12:49:49,10,26.25,,10,25.75,,50,26.25,,
2017630,12:49:54,10,26.25,,10,25.75,,50,26.25,,
2017630,12:49:59,10,26,,10,25.75,,50,26.5,,
2017630,12:50:4,10,26,,10,25.75,,50,26.5,,
2017630,12:50:9,10,26.25,,10,25.5,,50,26.25,,
2017630,12:50:14,10,26.25,,10,25.5,,50,26.25,,
2017630,12:50:19,10,26,,10,25.75,,50,26.5,,
2017630,12:50:24,10,26,,10,25.75,,50,26.5,,
2017630,12:50:29,10,26.25,,10,25.5,,50,26.5,,
2017630,12:50:34,10,26.25,,10,25.5,,50,26.5,,
2017630,12:50:39,10,26,,10,25.75,,50,26.5,,
2017630,12:50:44,10,26,,10,25.75,,50,26.5,,
2017630,12:50:49,10,26.25,,10,25.75,,50,26.5,,
2017630,12:50:57,10,26,,10,25.75,,50,26.25,,
2017630,12:51:2,10,26,,10,25.75,,50,26.25,,
2017630,12:51:7,10,26.25,,10,25.75,,50,26.25,,
2017630,12:51:12,10,26.25,,10,25.75,,50,26.25,,
2017630,12:51:17,10,26,,10,25.75,,50,26.25,,
2017630,12:51:22,10,26,,10,25.75,,50,26.25,,
2017630,12:51:27,10,26,,10,25.75,,50,26.5,,
2017630,12:51:32,10,26,,10,25.75,,50,26.5,,
2017630,12:51:40,10,26,,10,26,,50,26.5,,
2017630,12:51:45,10,26,,10,26,,50,26.5,,
2017630,12:51:50,10,26,,10,26,,50,26.5,,
2017630,12:51:55,10,26,,10,25.75,,50,26.5,,
2017630,12:52:0,10,26,,10,25.75,,50,26.5,,
2017630,12:52:5,10,26.25,,10,25.5,,50,26.5,,
2017630,12:52:10,10,26.25,,10,25.5,,50,26.5,,
2017630,12:52:15,10,26.25,,10,25.75,,50,26.5,,
2017630,12:52:20,10,26.25,,10,25.75,,50,26.5,,
2017630,12:52:28,10,26.25,,10,25.75,,50,26.25,,
2017630,12:52:33,10,26.25,,10,25.75,,50,26.25,,
2017630,12:52:38,10,26,,10,26,,50,26.5,,
2017630,12:52:43,10,26,,10,26,,50,26.5,,
2017630,12:52:48,10,26.25,,10,25.75,,50,26.5,,
2017630,12:52:53,10,26.25,,10,25.75,,50,26.5,,
2017630,12:52:58,10,26.25,,10,25.75,,50,26.25,,
2017630,12:53:3,10,26.25,,10,25.75,,50,26.25,,
2017630,12:53:8,10,26.25,,10,25.75,,50,26.5,,
2017630,12:53:13,10,26.25,,10,25.75,,50,26.5,,
2017630,12:53:18,10,26,,10,26,,50,26.25,,
2017630,12:53:23,10,26,,10,26,,50,26.25,,
2017630,12:53:28,10,26,,10,26,,50,26.5,,
2017630,12:53:34,10,26,,10,26,,50,26.5,,
2017630,12:53:39,10,26,,10,26,,50,26.5,,
2017630,12:53:44,10,26,,10,26,,50,26.5,,
2017630,12:53:49,10,26,,10,25.75,,50,26.25,,
2017630,12:53:54,10,26,,10,25.75,,50,26.25,,
2017630,12:53:59,10,26.25,,10,25.5,,50,26.5,,
2017630,12:54:4,10,26.25,,10,25.5,,50,26.5,,
2017630,12:54:9,10,26,,10,25.5,,50,26.5,,
2017630,12:54:14,10,26,,10,25.5,,50,26.5,,
2017630,12:54:19,10,26.25,,10,25.75,,50,26.5,,
2017630,12:54:24,10,26.25,,10,25.75,,50,26.5,,
2017630,12:54:29,10,26.25,,10,25.5,,50,26.5,,
2017630,12:54:34,10,26.25,,10,25.5,,50,26.5,,
2017630,12:54:39,10,26.25,,10,25.5,,50,26.5,,
2017630,12:54:44,10,26.25,,10,25.5,,50,26.5,,
2017630,12:54:52,10,26,,10,25.75,,50,26.5,,
2017630,12:54:57,10,26.25,,10,25.5,,50,26.5,,
2017630,12:55:2,10,26.25,,10,25.5,,50,26.5,,
2017630,12:55:7,10,26.25,,10,25.5,,50,26.5,,
2017630,12:55:12,10,26.25,,10,25.5,,50,26.5,,
2017630,12:55:17,10,26.25,,10,25.5,,50,26.5,,
2017630,12:55:22,10,26.25,,10,25.5,,50,26.5,,
2017630,12:55:27,10,26,,10,25.75,,50,26.25,,
2017630,12:55:32,10,26,,10,25.75,,50,26.25,,
2017630,12:55:37,10,26.25,,10,25.75,,50,26.5,,
2017630,12:55:42,10,26.25,,10,25.75,,50,26.5,,
2017630,12:55:47,10,26.25,,10,25.75,,50,26.25,,
2017630,12:55:52,10,26.25,,10,25.75,,50,26.25,,
2017630,12:55:57,10,26,,10,25.75,,50,26.5,,
2017630,12:56:2,10,26,,10,25.75,,50,26.5,,
2017630,12:56:7,10,26.25,,10,25.5,,50,26.5,,
2017630,12:56:12,10,26.25,,10,25.5,,50,26.5,,
2017630,12:56:17,10,26.25,,10,25.5,,50,26.5,,
2017630,12:56:22,10,26.25,,10,25.5,,50,26.5,,
2017630,12:56:27,10,26,,10,25.5,,50,26.5,,
2017630,12:56:35,10,26.25,,10,25.5,,50,26.5,,
2017630,12:56:40,10,26.25,,10,25.5,,50,26.5,,
2017630,12:56:45,10,26.25,,10,25.75,,50,26.5,,
2017630,12:56:50,10,26.25,,10,25.75,,50,26.5,,
2017630,12:56:55,10,26.25,,10,25.75,,50,26.5,,
2017630,12:57:3,10,26.25,,10,25.75,,50,26.5,,
2017630,12:57:8,10,26,,10,25.75,,50,26.5,,
2017630,12:57:13,10,26,,10,25.75,,50,26.5,,
2017630,12:57:18,10,26.25,,10,25.5,,50,26.5,,
2017630,12:57:23,10,26.25,,10,25.5,,50,26.5,,
2017630,12:57:28,10,26,,10,25.75,,50,26.5,,
2017630,12:57:33,10,26,,10,25.75,,50,26.5,,
2017630,12:57:38,10,26.25,,10,25.75,,50,26.5,,
2017630,12:57:43,10,26.25,,10,25.75,,50,26.5,,
2017630,12:57:48,10,26.25,,10,25.75,,50,26.5,,
2017630,12:57:53,10,26.25,,10,25.75,,50,26.5,,
2017630,12:57:58,10,26,,10,25.75,,50,26.5,,
2017630,12:58:3,10,26,,10,25.75,,50,26.5,,
2017630,12:58:8,10,26,,10,25.75,,50,26.5,,
2017630,12:58:13,10,26,,10,25.75,,50,26.5,,
2017630,12:58:18,10,26,,10,25.5,,50,26.75,,
2017630,12:58:23,10,26,,10,25.5,,50,26.75,,
2017630,12:58:28,10,26,,10,25.75,,50,26.5,,
2017630,12:58:33,10,26,,10,25.75,,50,26.5,,
2017630,12:58:38,10,26,,10,25.75,,50,26.75,,
2017630,12:58:46,10,26.25,,10,25.75,,50,26.5,,
2017630,12:58:51,10,26.25,,10,25.75,,50,26.5,,
2017630,12:58:56,10,26,,10,25.75,,50,26.5,,
2017630,12:59:1,10,26,,10,25.75,,50,26.5,,
2017630,12:59:6,10,26,,10,25.75,,50,26.5,,
2017630,12:59:12,10,26,,10,25.75,,50,26.5,,
2017630,12:59:17,10,26,,10,25.75,,50,26.5,,
2017630,12:59:22,10,26,,10,25.75,,50,26.5,,
2017630,12:59:27,10,26,,10,25.75,,50,26.75,,
2017630,12:59:32,10,26,,10,25.75,,50,26.75,,
2017630,12:59:37,10,26,,10,25.5,,50,26.5,,
2017630,12:59:42,10,26,,10,25.5,,50,26.5,,
2017630,12:59:47,10,26.25,,10,25.75,,50,26.5,,
2017630,12:59:52,10,26.25,,10,25.75,,50,26.5,,
2017630,12:59:57,10,26,,10,25.75,,50,26.5,,
2017630,13:0:2,10,26,,10,25.75,,50,26.5,,
2017630,13:0:7,10,26,,10,25.75,,50,26.25,,
2017630,13:0:12,10,26,,10,25.75,,50,26.25,,
2017630,13:0:17,10,26.25,,10,25.75,,50,26.5,,
2017630,13:0:22,10,26.25,,10,25.75,,50,26.5,,
2017630,13:0:27,10,26,,10,25.75,,50,26.5,,
2017630,13:0:32,10,26,,10,25.75,,50,26.5,,
2017630,13:0:37,10,26,,10,25.75,,50,26.5,,
2017630,13:0:42,10,26,,10,25.75,,50,26.5,,
2017630,13:0:47,10,26.25,,10,26,,50,26.5,,
2017630,13:0:52,10,26.25,,10,26,,50,26.5,,
2017630,13:0:57,10,26,,10,25.75,,50,26.5,,
2017630,13:1:2,10,26,,10,25.75,,50,26.5,,
2017630,13:1:7,10,26.25,,10,26,,50,26.5,,
2017630,13:1:12,10,26.25,,10,26,,50,26.5,,
2017630,13:1:17,10,26,,10,25.75,,50,26.5,,
2017630,13:1:22,10,26,,10,25.75,,50,26.5,,
2017630,13:1:27,10,26,,10,25.75,,50,26.5,,
2017630,13:1:32,10,26,,10,25.75,,50,26.5,,
2017630,13:1:37,10,26.25,,10,25.75,,50,26.5,,
2017630,13:1:42,10,26.25,,10,25.75,,50,26.5,,
2017630,13:1:47,10,26.25,,10,26,,50,26.5,,
2017630,13:1:52,10,26.25,,10,26,,50,26.5,,
2017630,13:1:57,10,26.25,,10,25.75,,50,26.5,,
2017630,13:2:2,10,26.25,,10,25.75,,50,26.5,,
2017630,13:2:7,10,26,,10,25.5,,50,26.75,,
2017630,13:2:12,10,26,,10,25.5,,50,26.75,,
2017630,13:2:17,10,26,,10,25.75,,50,26.5,,
2017630,13:2:22,10,26,,10,25.75,,50,26.5,,
2017630,13:2:27,10,26,,10,25.75,,50,26.5,,
2017630,13:2:32,10,26,,10,25.75,,50,26.5,,
2017630,13:2:37,10,26.25,,10,25.75,,50,26.25,,
2017630,13:2:42,10,26.25,,10,25.75,,50,26.25,,
2017630,13:2:47,10,26.25,,10,25.75,,50,26.5,,
2017630,13:2:52,10,26.25,,10,25.75,,50,26.5,,
2017630,13:2:57,10,26.25,,10,25.75,,50,26.5,,
2017630,13:3:2,10,26.25,,10,25.75,,50,26.5,,
2017630,13:3:7,10,26,,10,25.75,,50,26.5,,
2017630,13:3:12,10,26,,10,25.75,,50,26.5,,
2017630,13:3:17,10,26.25,,10,25.75,,50,26.75,,
2017630,13:3:22,10,26.25,,10,25.75,,50,26.75,,
2017630,13:3:30,10,26.25,,10,25.75,,50,26.5,,
2017630,13:3:35,10,26.25,,10,25.75,,50,26.5,,
2017630,13:3:40,10,26.25,,10,25.75,,50,26.5,,
2017630,13:3:45,10,26.25,,10,25.75,,50,26.5,,
2017630,13:3:50,10,26.25,,10,25.75,,50,26.5,,
2017630,13:3:55,10,26.25,,10,26,,50,26.5,,
2017630,13:4:0,10,26.25,,10,26,,50,26.5,,
2017630,13:4:5,10,26,,10,25.75,,50,26.5,,
2017630,13:4:13,10,26,,10,25.75,,50,26.5,,
2017630,13:4:18,10,26.25,,10,25.75,,50,26.25,,
2017630,13:4:23,10,26.25,,10,25.75,,50,26.25,,
2017630,13:4:28,10,26.25,,10,25.5,,50,26.5,,
2017630,13:4:33,10,26.25,,10,25.5,,50,26.5,,
2017630,13:4:38,10,26,,10,26,,50,26.5,,
2017630,13:4:44,10,26,,10,26,,50,26.5,,
2017630,13:4:49,10,26.25,,10,25.75,,50,26.75,,
2017630,13:4:54,10,26.25,,10,25.75,,50,26.75,,
2017630,13:4:59,10,26,,10,25.5,,50,26.5,,
2017630,13:5:4,10,26,,10,25.5,,50,26.5,,
2017630,13:5:9,10,26,,10,25.75,,50,26.5,,
2017630,13:5:14,10,26,,10,25.75,,50,26.5,,
2017630,13:5:19,10,26.25,,10,25.75,,50,26.5,,
2017630,13:5:24,10,26.25,,10,25.75,,50,26.5,,
2017630,13:5:29,10,26.25,,10,25.75,,50,26.5,,
2017630,13:5:34,10,26.25,,10,25.75,,50,26.5,,
2017630,13:5:39,10,26.25,,10,25.75,,50,26.5,,
2017630,13:5:44,10,26.25,,10,25.75,,50,26.5,,
2017630,13:5:49,10,26.25,,10,25.75,,50,26.5,,
2017630,13:5:54,10,26.25,,10,25.75,,50,26.5,,
2017630,13:5:59,10,26.25,,10,25.75,,50,26.5,,
2017630,13:6:4,10,26.25,,10,25.75,,50,26.5,,
2017630,13:6:9,10,26.25,,10,25.75,,50,26.25,,
2017630,13:6:14,10,26.25,,10,25.75,,50,26.25,,
2017630,13:6:19,10,26.25,,10,25.75,,50,26.75,,
2017630,13:6:24,10,26.25,,10,25.75,,50,26.75,,
2017630,13:6:29,10,26.25,,10,26,,50,26.25,,
2017630,13:6:34,10,26.25,,10,26,,50,26.25,,
2017630,13:6:39,10,26.25,,10,26,,50,26.5,,
2017630,13:6:44,10,26.25,,10,26,,50,26.5,,
2017630,13:6:49,10,26.25,,10,26,,50,26.5,,
2017630,13:6:54,10,26.25,,10,26,,50,26.5,,
2017630,13:6:59,10,26.25,,10,25.5,,50,26.25,,
2017630,13:7:4,10,26.25,,10,25.5,,50,26.25,,
2017630,13:7:9,10,26.25,,10,25.75,,50,26.5,,
2017630,13:7:14,10,26.25,,10,25.75,,50,26.5,,
2017630,13:7:19,10,26.25,,10,25.75,,50,26.5,,
2017630,13:7:24,10,26.25,,10,25.75,,50,26.5,,
2017630,13:7:29,10,26.25,,10,26,,50,26.25,,
2017630,13:7:34,10,26.25,,10,26,,50,26.25,,
2017630,13:7:39,10,26.25,,10,26,,50,26.5,,
2017630,13:7:47,10,26.25,,10,26,,50,26.25,,
2017630,13:7:55,10,26.25,,10,25.75,,50,26.25,,
2017630,13:8:0,10,26.25,,10,25.75,,50,26.25,,
2017630,13:8:5,10,26.25,,10,25.75,,50,26.25,,
2017630,13:8:10,10,26.25,,10,25.75,,50,26.25,,
2017630,13:8:15,10,26.25,,10,25.75,,50,26.5,,
2017630,13:8:20,10,26.25,,10,25.75,,50,26.5,,
2017630,13:8:25,10,26.25,,10,25.75,,50,26.25,,
2017630,13:8:30,10,26.25,,10,25.75,,50,26.25,,
2017630,13:8:35,10,26.25,,10,26,,50,26.5,,
2017630,13:8:40,10,26.25,,10,26,,50,26.5,,
2017630,13:8:45,10,26.25,,10,25.75,,50,26.5,,
2017630,13:8:50,10,26.25,,10,25.75,,50,26.5,,
2017630,13:8:55,10,26.25,,10,26,,50,26.25,,
2017630,13:9:0,10,26.25,,10,26,,50,26.25,,
2017630,13:9:5,10,26.25,,10,26.25,,50,26.5,,
2017630,13:9:10,10,26.25,,10,26.25,,50,26.5,,
2017630,13:9:15,10,26.25,,10,25.75,,50,26.5,,
2017630,13:9:20,10,26.25,,10,25.75,,50,26.5,,
2017630,13:9:25,10,26.25,,10,25.75,,50,26.5,,
2017630,13:9:30,10,26.25,,10,25.75,,50,26.5,,
2017630,13:9:35,10,26.25,,10,25.75,,50,26.5,,
2017630,13:9:40,10,26.25,,10,25.75,,50,26.5,,
2017630,13:9:45,10,26,,10,25.75,,50,26.5,,
2017630,13:9:50,10,26,,10,25.75,,50,26.5,,
2017630,13:9:55,10,26.25,,10,25.75,,50,26.5,,
2017630,13:10:0,10,26.25,,10,25.75,,50,26.5,,
2017630,13:10:5,10,26,,10,25.75,,50,26.25,,
2017630,13:10:10,10,26,,10,25.75,,50,26.25,,
2017630,13:10:15,10,26.25,,10,25.5,,50,26.5,,
2017630,13:10:20,10,26.25,,10,25.5,,50,26.5,,
2017630,13:10:25,10,26.25,,10,25.75,,50,26.25,,
2017630,13:10:31,10,26.25,,10,25.75,,50,26.25,,
2017630,13:10:36,10,26.25,,10,25.75,,50,26.25,,
2017630,13:10:41,10,26.25,,10,25.75,,50,26.25,,
2017630,13:10:46,10,26.25,,10,25.5,,50,26.5,,
2017630,13:10:51,10,26.25,,10,25.5,,50,26.5,,
2017630,13:10:56,10,26.25,,10,25.75,,50,26.25,,
2017630,13:11:1,10,26.25,,10,25.75,,50,26.25,,
2017630,13:11:6,10,26.25,,10,25.75,,50,26.25,,
2017630,13:11:11,10,26.25,,10,25.75,,50,26.25,,
2017630,13:11:16,10,26.25,,10,25.75,,50,26.5,,
2017630,13:11:21,10,26.25,,10,25.75,,50,26.5,,
2017630,13:11:26,10,26.25,,10,26,,50,26.5,,
2017630,13:11:31,10,26.25,,10,26,,50,26.5,,
2017630,13:11:36,10,26.25,,10,26,,50,26.5,,
2017630,13:11:41,10,26.25,,10,26,,50,26.5,,
2017630,13:11:46,10,26.25,,10,26,,50,26.75,,
